tag,estimator,variant,sigma_obs,sim_seed,est_seed,seconds,true_synergy_rms,true_pair_interaction_is_zero,true_curl_fraction,true_D_is_zero,est_synergy_rms,est_D_std,est_D_mean_square,curl_fraction,grad_fraction,artifact_rms,artifact_curl_fraction,estimate_truth_pearson,converged,n_samples,n_samples_expected,selector_on_fraction,split_half_pearson_D,posterior_noise_fraction_of_D,offset_error_rms,second_position_gain_mean,second_position_gain_sd,template_r2,template_subspace_overlap,rank2_energy_absolute,top1,artifact_top1,top2,artifact_top2,top4,artifact_top4,top8,artifact_top8,top16,artifact_top16,top32,artifact_top32,top64,artifact_top64
primary,joint,strict,0.15,9,110,6273.924973726273,0.0,True,,True,0.015895129384081084,0.022465721332091144,0.0004996615486214633,0.7819012850157381,0.21809871498426184,0.015895129384081084,0.7819012850157381,,True,1999.0,1999.0,0.2037457228614307,0.9614731485998625,3.9394716576781135,0.004627084962432255,0.6516492697350508,0.2702923392882154,5.6455848672309905e-05,0.0014311053847233456,3.6244928970181325e-05,0.04638626457862958,0.04638626457862958,0.0927725291572591,0.0927725291572591,0.17520644818888084,0.17520644818888084,0.307630819727296,0.307630819727296,0.504536437718224,0.504536437718224,0.7685203697238836,0.7685203697238836,0.9731636074089152,0.9731636074089152
primary,joint,strict,0.15,8,109,6285.639870882034,0.0,True,,True,0.015232948906819137,0.02146435705057208,0.00045611143735849906,0.7695758172805545,0.23042418271944537,0.015232948906819137,0.7695758172805545,,True,1999.0,1999.0,0.193440220110055,0.958717726625224,4.053151997245877,0.005920247010525088,0.6362023468112741,0.2676856258938079,5.728654170589209e-06,0.016358356068216548,3.1140151383924666e-05,0.044357631526597247,0.044357631526597247,0.08871526305319445,0.08871526305319445,0.16904897015240966,0.16904897015240966,0.3040957614216666,0.3040957614216666,0.51955880997373,0.51955880997373,0.7807146875923853,0.7807146875923853,0.9746528699709612,0.9746528699709612
primary,joint,strict,0.15,11,112,6287.040483236313,0.0,True,,True,0.016730013102936377,0.023798204099114727,0.0005606909731596898,0.8114298968814622,0.18857010311853784,0.016730013102936377,0.8114298968814622,,True,1999.0,1999.0,0.2012496248124062,0.9619286692845845,3.766641564683093,0.004846320710931057,0.7311236922773745,0.19078379238077597,2.6011613857401805e-05,0.001279404913528427,4.252439480717094e-05,0.04673406697237921,0.04673406697237921,0.0934681339447584,0.0934681339447584,0.17381916137668404,0.17381916137668404,0.3077701498821592,0.3077701498821592,0.5091575972510765,0.5091575972510765,0.7700143362858133,0.7700143362858133,0.9713112792032438,0.9713112792032438
primary,joint,strict,0.15,10,111,6364.174119710922,0.0,True,,True,0.016234180636430673,0.023149357566050566,0.0005305338281636541,0.7911278962351718,0.20887210376482837,0.016234180636430673,0.7911278962351718,,True,1999.0,1999.0,0.20744007003501752,0.9543602711671904,3.9421776601083707,0.004770710811464386,0.7285884585869365,0.20789863590092908,0.0002532930799870048,0.005781547964380684,3.413073516144995e-05,0.04065892274154523,0.04065892274154523,0.08131784548309044,0.08131784548309044,0.15356709220589554,0.15356709220589554,0.27753679942652015,0.27753679942652015,0.4779457175915556,0.4779457175915556,0.75332209333762,0.75332209333762,0.9693191901407174,0.9693191901407174
primary,joint,strict,0.15,13,114,6324.61794090271,0.0,True,,True,0.015063954489320719,0.02141859469164025,0.0004541686365791124,0.8060661195951078,0.19393388040489218,0.015063954489320719,0.8060661195951078,,True,1999.0,1999.0,0.17813001500750375,0.9588153891102464,4.113963220977588,0.00415327291289457,0.6522164532125491,0.25709668802387853,1.1352483620719056e-05,0.001872720685484073,3.334145131632648e-05,0.04553723923333137,0.04553723923333137,0.09107447846666268,0.09107447846666268,0.1706935605789391,0.1706935605789391,0.305055165999085,0.305055165999085,0.5129458961478904,0.5129458961478904,0.771562057356155,0.771562057356155,0.9734559445474297,0.9734559445474297
primary,joint,strict,0.15,12,113,6329.900774240494,0.0,True,,True,0.0164492529081733,0.023306884414259193,0.0005377787524886419,0.7896986452604061,0.21030135473959363,0.0164492529081733,0.7896986452604061,,True,1999.0,1999.0,0.18984812406203103,0.9633908438765431,3.76603627665298,0.005296763453604259,0.6804688228417732,0.24885673997606822,0.00018122436859879798,0.019441803655530894,3.5161826724005386e-05,0.04139771796266769,0.04139771796266769,0.08279543592533536,0.08279543592533536,0.15945408394737942,0.15945408394737942,0.29613775863038044,0.29613775863038044,0.5068142547372575,0.5068142547372575,0.7657810671415315,0.7657810671415315,0.9740194865905386,0.9740194865905386
primary,joint,strict,0.15,14,115,5961.000137090683,0.0,True,,True,0.016215666740628746,0.023065062372732544,0.0005266771312354621,0.7621848448365187,0.23781515516348153,0.016215666740628746,0.7621848448365187,,True,1999.0,1999.0,0.19293206603301652,0.9554372188650176,3.9890767992628797,0.005215678321208231,0.711180849334363,0.23350288591491816,2.3934618116006057e-05,0.002960452961389196,3.564095687349004e-05,0.04439300964272418,0.04439300964272418,0.0887860192854483,0.0887860192854483,0.17021340077343178,0.17021340077343178,0.30168414721490155,0.30168414721490155,0.5090407137522787,0.5090407137522787,0.7730357365753598,0.7730357365753598,0.9736520763211028,0.9736520763211028
primary,joint,strict,0.15,16,117,5999.041527032852,0.0,True,,True,0.01610258806717039,0.022963272603432887,0.0005220387697729757,0.7995817211679729,0.20041827883202712,0.01610258806717039,0.7995817211679729,,True,1999.0,1999.0,0.18315167583791894,0.9557368093427375,3.6208673779458156,0.005028378544897612,0.6573307210025722,0.2666368558072806,3.488673213170035e-05,0.007447807732765512,3.841737145653091e-05,0.046018455257042325,0.046018455257042325,0.0920369105140846,0.0920369105140846,0.17618829786600318,0.17618829786600318,0.322233673451468,0.322233673451468,0.5363632749126452,0.5363632749126452,0.7893902957541491,0.7893902957541491,0.9775431178373828,0.9775431178373828
primary,joint,strict,0.15,17,118,5960.576352119446,0.0,True,,True,0.015941486660674593,0.02248417893906527,0.0005004829195382672,0.7762498068707582,0.2237501931292418,0.015941486660674593,0.7762498068707582,,True,1999.0,1999.0,0.20831195597798896,0.9560331896972025,4.014285412897991,0.005676531154779033,0.6689773875490321,0.2545306491489002,0.00015740276632125738,0.005545154218192634,3.9539049709344634e-05,0.050886838036770334,0.050886838036770334,0.10177367607354061,0.10177367607354061,0.18621340116697752,0.18621340116697752,0.31888455342978006,0.31888455342978006,0.5225248865048547,0.5225248865048547,0.776991834834043,0.776991834834043,0.9747920250597684,0.9747920250597684
primary,joint,strict,0.15,15,116,6072.1871700286865,0.0,True,,True,0.015197652349090335,0.021718435741259787,0.0004669735465367582,0.80226247273961,0.1977375272603901,0.015197652349090335,0.80226247273961,,True,1999.0,1999.0,0.181792096048024,0.9573174217788619,3.9996133310754445,0.00461005846110071,0.6452513251892864,0.24507120472436278,0.0004793447284152652,0.02291817859150954,3.096882569099047e-05,0.0413319585476673,0.0413319585476673,0.0826639170953346,0.0826639170953346,0.1571028817675416,0.1571028817675416,0.28990669618023773,0.28990669618023773,0.49985275478828506,0.49985275478828506,0.7700706171100805,0.7700706171100805,0.9735694658436704,0.9735694658436704
