tag,screen,coverage,rung,split_seed,init_seed,permute_train_residual,inject_kappa,contaminated,n_drugs,n_train_pairs,n_val_pairs,n_test_pairs,n_params,hparams,grid_size,grid_argmin,train_loss,val_loss,best_epoch,n_restarts,d_scale_train,r_scale_train,shrinkage_alpha,heldout_n_pairs,heldout_mse_zero,heldout_mse,heldout_rmse,heldout_mae,heldout_mae_zero,heldout_skill,heldout_pred_std,heldout_true_std,heldout_pearson,heldout_spearman,heldout_sign_threshold,heldout_sign_n,heldout_sign_frac_of_pairs,heldout_sign_accuracy,cal_n_pairs,cal_mse_zero,cal_mse,cal_rmse,cal_mae,cal_mae_zero,cal_skill,cal_pred_std,cal_true_std,cal_pearson,cal_spearman,cal_sign_threshold,cal_sign_n,cal_sign_frac_of_pairs,cal_sign_accuracy,raw_n_pairs,raw_mse_zero,raw_mse,raw_rmse,raw_mae,raw_mae_zero,raw_skill,raw_pred_std,raw_true_std,raw_pearson,raw_spearman,raw_sign_threshold,raw_sign_n,raw_sign_frac_of_pairs,raw_sign_accuracy,dec_n_test_pairs,dec_n_test_rows,dec_additive_lambda,dec_additive_objective,dec_additive_val_score,dec_y_var,dec_additive_test_mse_y,dec_additive_test_r2_y,dec_D_mean_square,dec_D_var,dec_D_std,dec_D_add_mean_square,dec_D_res_mean_square,dec_D_res_var,dec_D_res_std,dec_D_res_mean_abs,dec_D_res_mean,dec_frac_D_removed_by_potential,dec_D_pearson_add,dec_D_res_abs_q50,dec_D_res_abs_q90,dec_D_abs_q50,split_coverage,split_split_seed,split_n_train_pairs,split_n_val_pairs,split_n_test_pairs,split_n_test_pairs_dropped_for_connectivity,split_train_degree_min,split_train_degree_median,split_train_degree_max,split_n_isolated_drugs,split_test_endpoint_degree_min,split_test_endpoint_degree_median
main,A375,0.1,lowrank,7,0,False,0.0,False,100,421,74,1003,416,"{'rank': 4, 'lr': 0.01, 'weight_decay': 0.001}",6,1,0.8793323636054993,1.2273410558700562,15,2,0.14647288355240531,0.11236865490690887,1.0,1003,0.02844497616068283,0.029144420028734356,0.17071736885488353,0.12650077358302086,0.12471818367309115,-0.024589363833544375,0.030132627114653587,0.16745051958311322,0.020967815115070097,0.0065715966112683735,0.14230543775947893,319,0.3180458624127617,0.5015673981191222,1003,0.02844497616068283,0.029144420028734356,0.17071736885488353,0.12650077358302086,0.12471818367309115,-0.024589363833544375,0.030132627114653587,0.16745051958311322,0.020967815115070097,0.0065715966112683735,0.14230543775947893,319,0.3180458624127617,0.5015673981191222,1003,0.05029119050290174,0.029144420028734356,0.17071736885488353,0.12650077358302086,0.147940451555334,0.4204865755354755,0.1444556965700134,0.22317674314621583,0.6504397351140911,0.5708023007343168,0.14230543775947893,404,0.40279162512462613,0.8292079207920792,1003,2006,3.0,y,0.01477393969898714,0.03289530031258368,0.019797209091047673,0.3981751525924052,0.05029119050290174,0.04980785868135199,0.22317674314621583,0.020132571022788908,0.02844497616068283,0.02803967650865458,0.16745051958311322,0.12471818367309115,-0.020132055335415837,0.43439445604212557,0.6615988255512226,0.09286599532968812,0.2690569546456445,0.090758392,0.1,7,421,74,1003,482,3,8.5,14,0,3,9.0
main,A375,0.1,lowrank,6,0,False,0.0,False,100,421,74,949,204,"{'rank': 2, 'lr': 0.01, 'weight_decay': 0.001}",6,0,0.6330363154411316,1.381016731262207,50,2,0.1405639887852006,0.11651206725970141,1.0,949,0.03027876597907129,0.03511729006416106,0.1873960780383652,0.13981699809961787,0.1302016293933355,-0.1597992496931402,0.06904445588588715,0.17400744617175629,-0.0029041142716561483,0.008677418426352926,0.14230543775947893,331,0.3487881981032666,0.49244712990936557,949,0.03027876597907129,0.03511729006416106,0.1873960780383652,0.13981699809961787,0.1302016293933355,-0.1597992496931402,0.06904445588588715,0.17400744617175629,-0.0029041142716561483,0.008677418426352926,0.14230543775947893,331,0.3487881981032666,0.49244712990936557,949,0.05090425915565487,0.03511729006416106,0.1873960780383652,0.13981699809961787,0.1458528073667018,0.31013061290648525,0.14801704607079785,0.22561830227374263,0.5644071646756578,0.5075182614470578,0.14230543775947893,357,0.3761854583772392,0.8011204481792717,949,1898,3.0,y,0.018269988567395867,0.033398175481822466,0.018940085020732408,0.43290060766819805,0.05090425915565487,0.050903618320885906,0.22561830227374263,0.017435304831401183,0.03027876597907129,0.03027859132321666,0.17400744617175629,0.1302016293933355,0.0004179184784571614,0.40518207157312747,0.6387834095885649,0.09679812608100975,0.2993265121185668,0.08122505299999999,0.1,6,421,74,949,536,3,8.0,18,0,3,8.0
main,A375,0.05,mlp_ordered,6,0,False,0.0,False,100,211,37,949,3570,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.8033095598220825,1.7525956630706787,10,2,0.14506464096230368,0.12019625376028521,1.0,949,0.03442729203343329,0.03448173564780522,0.18569258371783515,0.1430707647671844,0.13846411034372902,-0.0015814085615288853,0.03670963644981384,0.1855443106252005,0.09499516025759387,0.039982505516168006,0.14230543775947893,352,0.37091675447839834,0.5795454545454546,949,0.03442729203343329,0.03448173564780522,0.18569258371783515,0.1430707647671844,0.13846411034372902,-0.0015814085615288853,0.03670963644981384,0.1855443106252005,0.09499516025759387,0.039982505516168006,0.14230543775947893,352,0.37091675447839834,0.5795454545454546,949,0.05090425915565487,0.03448173564780522,0.18569258371783515,0.1430707647671844,0.1458528073667018,0.3226159024853483,0.14083520114035264,0.22561830227374263,0.5705422344165147,0.49475905420271266,0.14230543775947893,357,0.3761854583772392,0.7955182072829131,949,1898,3.0,y,0.01561935660154142,0.033398175481822466,0.021286786355636283,0.3626362503777494,0.05090425915565487,0.050903618320885906,0.22561830227374263,0.013928143569027423,0.03442729203343329,0.03442669120538089,0.1855443106252005,0.13846411034372902,0.0007751309904790758,0.3236854321332596,0.5709460572788497,0.10392874621079952,0.32210377875317653,0.08122505299999999,0.05,6,211,37,949,536,1,4.0,10,0,3,5.0
main,A375,0.05,mlp_ordered,7,0,False,0.0,False,100,211,37,1003,18074,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.03, 'weight_decay': 0.01}",6,2,0.004368871450424194,3.8717424869537354,790,2,0.12554537894684284,0.08849251352819937,0.75,1003,0.031833652539514895,0.046499772258488205,0.21563805846484568,0.1627076310052229,0.13253321045840538,-0.46071118294604596,0.11762074381113052,0.17620043115833206,-0.014690717838591915,-0.016846768661736716,0.14230543775947893,341,0.33998005982053836,0.49560117302052786,1003,0.031833652539514895,0.04023665300890675,0.200590760028738,0.1506153005268916,0.13253321045840538,-0.26396595423542,0.08821555972099304,0.17620043115833206,-0.014690716703403975,-0.016846768661736716,0.14230543775947893,341,0.33998005982053836,0.49560117302052786,1003,0.05029119050290174,0.04023665300890675,0.200590760028738,0.1506153005268916,0.147940451555334,0.1999264164051726,0.20313406102811965,0.22317674314621583,0.5711510505592305,0.4635093336304278,0.14230543775947893,404,0.40279162512462613,0.7821782178217822,1003,2006,1.0,y,0.01923663631552969,0.03289530031258368,0.02283963516767279,0.3056869841393185,0.05029119050290174,0.04980785868135199,0.22317674314621583,0.028400884908187925,0.031833652539514895,0.031046591940382114,0.17620043115833206,0.13253321045840538,-0.028054600320317865,0.367013343267781,0.6268898211402228,0.1016470614945722,0.29430502787960994,0.090758392,0.05,7,211,37,1003,482,1,4.0,9,0,3,4.0
main,A375,0.1,mlp,0,0,False,0.0,False,100,421,74,848,57873,"{'emb_dim': 32, 'hidden': 48, 'lr': 0.01, 'weight_decay': 0.001}",6,4,0.9994126558303833,2.182727336883545,0,2,0.1304944062687016,0.1051021884411358,1.0,848,0.026012329069318652,0.026011163554474945,0.16127976796385513,0.11920844181950666,0.1192066366760838,4.480624709157777e-05,0.00020442059030756354,0.16128329146496323,0.018303369355147436,0.022140791282976517,0.14230543775947893,265,0.3125,0.5283018867924528,848,0.026012329069318652,0.026011163554474945,0.16127976796385513,0.11920844181950666,0.1192066366760838,4.480624709157777e-05,0.00020442059030756354,0.16128329146496323,0.018303369355147436,0.022140791282976517,0.14230543775947893,265,0.3125,0.5283018867924528,848,0.04848384410180696,0.026011163554474945,0.16127976796385513,0.11920844181950666,0.13519859591981132,0.4635086380556708,0.1557806267917843,0.2200987637388758,0.681012722970809,0.5571010519158578,0.14230543775947893,289,0.3408018867924528,0.8304498269896193,848,1696,1.0,y,0.02358472175380821,0.029922842164033788,0.01673721259588328,0.440654316721263,0.04848384410180696,0.04844346579938147,0.2200987637388758,0.024297724252531818,0.026012329069318652,0.02601230010577228,0.16128329146496323,0.1192066366760838,-0.00017018679847131406,0.4634845988140368,0.6809912586011494,0.09169384255917962,0.2573147575900769,0.057751599,0.1,0,421,74,848,637,4,8.0,16,0,4,9.0
main,A375,0.1,mlp,1,0,False,0.0,False,100,421,74,929,17873,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.01, 'weight_decay': 0.001}",6,1,3.212368756067008e-05,1.1414966583251953,450,2,0.14821810049439724,0.12048735355882616,1.0,929,0.029462818731159208,0.035713321700522827,0.18897968594672504,0.1424366764956613,0.12910148956059633,-0.2121488451732294,0.10418560355901718,0.17137944174325148,0.127918639530712,0.128695380945938,0.14230543775947893,324,0.348762109795479,0.5617283950617284,929,0.029462818731159208,0.035713321700522827,0.18897968594672504,0.1424366764956613,0.12910148956059633,-0.2121488451732294,0.10418560355901718,0.17137944174325148,0.127918639530712,0.128695380945938,0.14230543775947893,324,0.348762109795479,0.5617283950617284,929,0.05142657608939356,0.03571332170052282,0.188979685946725,0.14243667649566133,0.14835670026910655,0.3055473567121555,0.18916636704360765,0.2252608861678265,0.59688738679742,0.5252467309089994,0.14230543775947893,359,0.38643702906350913,0.8272980501392758,929,1858,3.0,y,0.01670419752185676,0.036890133283186875,0.02034268214146249,0.44856035121093174,0.05142657608939356,0.05074246683711448,0.2252608861678265,0.0186707245856932,0.029462818731159208,0.029370913052228526,0.17137944174325148,0.12910148956059633,-0.009586744960135271,0.42708963007872214,0.6508055003114159,0.09635171469856676,0.27981936738291213,0.08287033199999999,0.1,1,421,74,929,556,3,8.0,20,0,3,9.0
main,A375,0.1,mlp,2,0,False,0.0,False,100,421,74,928,17873,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.03, 'weight_decay': 0.01}",6,2,0.003916500601917505,1.2688175439834595,65,2,0.1477374047281164,0.11974756691220032,0.625,928,0.032741393387541604,0.03667484044566061,0.19150676344625694,0.14226867462809314,0.13170754816792052,-0.12013682531958825,0.09981290251016617,0.18053022200131874,0.16448582924994504,0.15510262206675043,0.14230543775947893,309,0.3329741379310345,0.6213592233009708,928,0.032741393387541604,0.03285831275220908,0.18126862042893435,0.1336389683477383,0.13170754816792052,-0.0035709953844531572,0.06238306313753128,0.18053022200131874,0.16448582851994473,0.15510262206675043,0.14230543775947893,309,0.3329741379310345,0.6213592233009708,928,0.055124801199662114,0.03285831275220908,0.18126862042893435,0.1336389683477383,0.15148584803556037,0.403928684782078,0.14638000966123643,0.23376891151829587,0.6326451810704834,0.5706923219130765,0.14230543775947893,358,0.3857758620689655,0.8324022346368715,928,1856,3.0,y,0.019205772494827345,0.03321402167781606,0.018812505852563964,0.43359747172294394,0.055124801199662114,0.05464790399244884,0.23376891151829587,0.013066492896808895,0.032741393387541604,0.03259116105584543,0.18053022200131874,0.13170754816792052,-0.012256929945796835,0.40604967863825525,0.6577981213066201,0.09303611414427673,0.31138250573771326,0.07992115049999998,0.1,2,421,74,928,557,3,8.0,15,0,4,9.0
main,A375,0.1,mlp,3,0,False,0.0,False,100,421,74,999,3369,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.9744881987571716,1.073039174079895,5,2,0.14141585177331692,0.11811083648906165,1.0,999,0.029535181943570882,0.029469879058116436,0.17166793252706353,0.12984195622316722,0.12961631721184821,0.0022110202530396528,0.0071450816467404366,0.17155580065523698,0.043870423599365896,0.02671398051357971,0.14230543775947893,345,0.34534534534534533,0.5391304347826087,999,0.029535181943570882,0.029469879058116436,0.17166793252706353,0.12984195622316722,0.12961631721184821,0.0022110202530396528,0.0071450816467404366,0.17155580065523698,0.043870423599365896,0.02671398051357971,0.14230543775947893,345,0.34534534534534533,0.5391304347826087,999,0.045494754343491976,0.029469879058116436,0.17166793252706353,0.12984195622316722,0.1429069186936937,0.3522356701694752,0.11433792591076428,0.21202409330184552,0.5909581834022507,0.557511347018361,0.14230543775947893,389,0.3893893893893894,0.8483290488431876,999,1998,3.0,y,0.014931147583721962,0.029658900279592133,0.0180463260771645,0.39153758544507067,0.045494754343491976,0.0449542161404697,0.21202409330184552,0.01268211229687277,0.029535181943570882,0.02943139273845941,0.17155580065523698,0.12961631721184821,-0.010187698715189493,0.3508002764323995,0.591044491926257,0.09936591575417802,0.2835197641068503,0.086955518,0.1,3,421,74,999,486,3,8.0,16,0,4,8.0
main,A375,0.1,mlp,4,0,False,0.0,False,100,421,74,893,3369,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.971511960029602,1.1683706045150757,5,2,0.14325054761905795,0.11941523129067076,1.0,893,0.030411549015655428,0.030268236107499374,0.17397768853361448,0.13005577128155313,0.13025783769748767,0.00471245013143784,0.010472925379872322,0.17431719467171494,0.07077234675016437,0.061125612203489034,0.14230543775947893,311,0.3482642777155655,0.4983922829581994,893,0.030411549015655428,0.030268236107499374,0.17397768853361448,0.13005577128155313,0.13025783769748767,0.00471245013143784,0.010472925379872322,0.17431719467171494,0.07077234675016437,0.061125612203489034,0.14230543775947893,311,0.3482642777155655,0.4983922829581994,893,0.05446332410588529,0.030268236107499374,0.17397768853361448,0.13005577128155313,0.15261419986002242,0.44424552477455925,0.1415255374604599,0.23311662515342554,0.6688763489100533,0.6170054534435173,0.14230543775947893,358,0.4008958566629339,0.8631284916201117,893,1786,3.0,y,0.02089195501650686,0.037970282817194646,0.0213475871117144,0.4377817196018552,0.05446332410588529,0.05434336092292272,0.23311662515342554,0.019195427657862186,0.030411549015655428,0.030386484358216562,0.17431719467171494,0.13025783769748767,-0.005006461568699439,0.44161415934637804,0.6681072895506956,0.09476367555342854,0.2942561023413976,0.084422402,0.1,4,421,74,893,592,2,8.5,16,0,4,9.0
main,A375,0.1,mlp,5,0,False,0.0,False,100,421,74,1000,3369,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.771047055721283,0.8722057938575745,15,2,0.15188787720166727,0.12096447412282316,0.625,1000,0.029234750835362547,0.03487162255287204,0.1867394509815,0.14557288174257257,0.1312573010270179,-0.19281408448643567,0.07002546638250351,0.17078020804452085,-0.03056150741794623,-0.052226776226776225,0.14230543775947893,364,0.364,0.45879120879120877,1000,0.029234750835362547,0.031608517992284715,0.17778784545711981,0.13804815747700333,0.1312573010270179,-0.08119676375181695,0.04376591369509697,0.17078020804452085,-0.030561507891316158,-0.052226776226776225,0.14230543775947893,364,0.364,0.45879120879120877,1000,0.05207121989867977,0.031608517992284715,0.17778784545711981,0.13804815747700333,0.151636287456,0.3929752739845811,0.15781862720650797,0.22763419355102732,0.6288929909621712,0.5742746622746623,0.14230543775947893,404,0.404,0.8193069306930693,1000,2000,3.0,y,0.017719192073158366,0.035675814011341365,0.020026351114626438,0.438657486322245,0.05207121989867977,0.051817326073626574,0.22763419355102732,0.02033652794822598,0.029234750835362547,0.02916587945972982,0.17078020804452085,0.1312573010270179,-0.00829887797432458,0.4385622059124493,0.6621785348317322,0.1027476016922109,0.28693223764766895,0.08435475749999999,0.1,5,421,74,1000,485,2,8.0,16,0,3,9.0
main,A375,0.1,mlp,6,0,False,0.0,False,100,421,74,949,3369,"{'emb_dim': 8, 'hidden': 24, 'lr': 0.01, 'weight_decay': 0.001}",6,5,0.8969771265983582,1.6875065565109253,10,2,0.1405639887852006,0.11651206725970141,0.625,949,0.03027876597907129,0.03190997483841835,0.1786336329989914,0.13616202301834315,0.1302016293933355,-0.05387302971576036,0.04991525039076805,0.17400744617175629,0.0495599370320418,0.04497553790974615,0.14230543775947893,331,0.3487881981032666,0.540785498489426,949,0.03027876597907129,0.030714269248416227,0.17525486940001475,0.13278177586860992,0.1302016293933355,-0.01438312478275905,0.03119703009724617,0.17400744617175629,0.049559936615012665,0.04497553790974615,0.14230543775947893,331,0.3487881981032666,0.540785498489426,949,0.05090425915565487,0.030714269248416227,0.17525486940001475,0.13278177586860992,0.1458528073667018,0.3966267310855416,0.14268517696159955,0.22561830227374263,0.6297902867923153,0.5577920585433386,0.14230543775947893,357,0.3761854583772392,0.8375350140056023,949,1898,3.0,y,0.018269988567395867,0.033398175481822466,0.018940085020732408,0.43290060766819805,0.05090425915565487,0.050903618320885906,0.22561830227374263,0.017435304831401183,0.03027876597907129,0.03027859132321666,0.17400744617175629,0.1302016293933355,0.0004179184784571614,0.40518207157312747,0.6387834095885649,0.09679812608100975,0.2993265121185668,0.08122505299999999,0.1,6,421,74,949,536,3,8.0,18,0,3,8.0
main,A375,0.1,mlp_ordered,4,0,False,0.0,False,100,421,74,893,18074,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.03, 'weight_decay': 0.01}",6,2,0.028736988082528114,1.5816097259521484,60,2,0.14325054761905795,0.11941523129067076,0.625,893,0.030411549015655428,0.032650379332916604,0.1806941596535887,0.13649671427016252,0.13025783769748767,-0.0736177665961264,0.10444150865077972,0.17431719467171494,0.2374108213487268,0.21859155678619274,0.14230543775947893,311,0.3482642777155655,0.6334405144694534,893,0.030411549015655428,0.02924670305747347,0.17101667479363955,0.12923058959287842,0.13025783769748767,0.03830274997114791,0.06527594476938248,0.17431719467171494,0.23741082296673935,0.21859155678619274,0.14230543775947893,311,0.3482642777155655,0.6334405144694534,893,0.05446332410588529,0.02924670305747347,0.17101667479363955,0.1292305895928784,0.15261419986002242,0.463001872588363,0.16820170186704397,0.23311662515342554,0.6808182572642656,0.6178575445143691,0.14230543775947893,358,0.4008958566629339,0.8603351955307262,893,1786,3.0,y,0.02089195501650686,0.037970282817194646,0.0213475871117144,0.4377817196018552,0.05446332410588529,0.05434336092292272,0.23311662515342554,0.019195427657862186,0.030411549015655428,0.030386484358216562,0.17431719467171494,0.13025783769748767,-0.005006461568699439,0.44161415934637804,0.6681072895506956,0.09476367555342854,0.2942561023413976,0.084422402,0.1,4,421,74,893,592,2,8.5,16,0,4,9.0
main,A375,0.1,mlp_ordered,1,0,False,0.0,False,100,421,74,929,18074,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.01, 'weight_decay': 0.001}",6,1,0.00033202191116288304,1.6938819885253906,265,2,0.14821810049439724,0.12048735355882616,0.875,929,0.029462818731159208,0.039116405354904356,0.1977786777054199,0.14665470933426905,0.12910148956059633,-0.32765319271831017,0.12441495805978775,0.17137944174325148,0.13526659046978962,0.123441232394324,0.14230543775947893,324,0.348762109795479,0.5308641975308642,929,0.029462818731159208,0.036215192860265255,0.19030289766649708,0.14114153604085197,0.12910148956059633,-0.22918289627071187,0.10886308550834656,0.17137944174325148,0.1352665893630606,0.123441232394324,0.14230543775947893,324,0.348762109795479,0.5308641975308642,929,0.05142657608939356,0.036215192860265255,0.19030289766649708,0.14114153604085197,0.14835670026910655,0.29578837219663867,0.19457931052831745,0.2252608861678265,0.5980775075947421,0.5226869557252347,0.14230543775947893,359,0.38643702906350913,0.83008356545961,929,1858,3.0,y,0.01670419752185676,0.036890133283186875,0.02034268214146249,0.44856035121093174,0.05142657608939356,0.05074246683711448,0.2252608861678265,0.0186707245856932,0.029462818731159208,0.029370913052228526,0.17137944174325148,0.12910148956059633,-0.009586744960135271,0.42708963007872214,0.6508055003114159,0.09635171469856676,0.27981936738291213,0.08287033199999999,0.1,1,421,74,929,556,3,8.0,20,0,3,9.0
main,A375,0.1,mlp_ordered,3,0,False,0.0,False,100,421,74,999,18074,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.03, 'weight_decay': 0.01}",6,2,0.042887866497039795,1.3432141542434692,45,2,0.14141585177331692,0.11811083648906165,0.75,999,0.029535181943570882,0.03908675244136926,0.19770369860316034,0.14907797477796297,0.12961631721184821,-0.323396365597048,0.10167860239744186,0.17155580065523698,0.021328624241503606,0.022192769924232848,0.14230543775947893,345,0.34534534534534533,0.527536231884058,999,0.029535181943570882,0.03475931946033089,0.1864385138868332,0.14052687428440525,0.12961631721184821,-0.1768784606352214,0.07625894993543625,0.17155580065523698,0.02132862303641634,0.022192769924232848,0.14230543775947893,345,0.34534534534534533,0.527536231884058,999,0.045494754343491976,0.03475931946033089,0.1864385138868332,0.14052687428440525,0.1429069186936937,0.23597082868295105,0.14471379577823068,0.21202409330184552,0.5085510043578534,0.48874525026028015,0.14230543775947893,389,0.3893893893893894,0.8020565552699229,999,1998,3.0,y,0.014931147583721962,0.029658900279592133,0.0180463260771645,0.39153758544507067,0.045494754343491976,0.0449542161404697,0.21202409330184552,0.01268211229687277,0.029535181943570882,0.02943139273845941,0.17155580065523698,0.12961631721184821,-0.010187698715189493,0.3508002764323995,0.591044491926257,0.09936591575417802,0.2835197641068503,0.086955518,0.1,3,421,74,999,486,3,8.0,16,0,4,8.0
main,A375,0.2,zero,0,0,False,0.0,False,100,842,148,848,0,{},1,0,1.0,1.056240439414978,0,1,0.14527153731886688,0.11676507855978567,0.0,848,0.02485080628153793,0.02485080628153793,0.15764138505334802,0.11515206204373657,0.11515206204373657,0.0,0.0,0.15756753900621395,,,0.14230543775947893,244,0.28773584905660377,,848,0.02485080628153793,0.02485080628153793,0.15764138505334802,0.11515206204373657,0.11515206204373657,0.0,0.0,0.15756753900621395,,,0.14230543775947893,244,0.28773584905660377,,848,0.04848384410180696,0.02485080628153793,0.15764138505334802,0.11515206204373657,0.13519859591981132,0.4874415025888642,0.15029076491109516,0.2200987637388758,0.6983813548898914,0.5981080753671655,0.14230543775947893,289,0.3408018867924528,0.8788927335640139,848,1696,1.0,y,0.01478087137649345,0.029922842164033788,0.016093344833551418,0.46217191718188266,0.04848384410180696,0.04844346579938147,0.2200987637388758,0.02258965422902684,0.02485080628153793,0.024827529348474757,0.15756753900621395,0.11515206204373657,-0.004824617400704398,0.4874415025888642,0.6983813548898913,0.0827485866563846,0.2604045782662119,0.057751599,0.2,0,842,148,848,637,9,17.0,30,0,9,17.0
main,A375,0.1,mlp_ordered,2,0,False,0.0,False,100,421,74,928,18074,"{'emb_dim': 16, 'hidden': 48, 'lr': 0.03, 'weight_decay': 0.01}",6,2,0.01839379221200943,1.6164098978042603,105,2,0.1477374047281164,0.11974756691220032,0.75,928,0.032741393387541604,0.030890351751302312,0.1757565126853122,0.13014639628161892,0.13170754816792052,0.056535212607769725,0.11366462707519531,0.18053022200131874,0.35673811244795695,0.3091194182084812,0.14230543775947893,309,0.3329741379310345,0.7055016181229773,928,0.032741393387541604,0.0289193168347919,0.17005680472945472,0.125592142468016,0.13170754816792052,0.11673530529107046,0.08524847030639648,0.18053022200131874,0.35673811278518314,0.3091194182084812,0.14230543775947893,309,0.3329741379310345,0.7055016181229773,928,0.055124801199662114,0.0289193168347919,0.17005680472945472,0.125592142468016,0.15148584803556037,0.4753846507301479,0.16491963622650277,0.23376891151829587,0.6869524856064929,0.6009414645619596,0.14230543775947893,358,0.3857758620689655,0.840782122905028,928,1856,3.0,y,0.019205772494827345,0.03321402167781606,0.018812505852563964,0.43359747172294394,0.055124801199662114,0.05464790399244884,0.23376891151829587,0.013066492896808895,0.032741393387541604,0.03259116105584543,0.18053022200131874,0.13170754816792052,-0.012256929945796835,0.40604967863825525,0.6577981213066201,0.09303611414427673,0.31138250573771326,0.07992115049999998,0.1,2,421,74,928,557,3,8.0,15,0,4,9.0
main,A375,0.2,zero,1,0,False,0.0,False,100,842,148,929,0,{},1,0,1.0,1.6593334674835205,0,1,0.14392532877035177,0.11664886831830458,0.0,929,0.027694058339366365,0.027694058339366365,0.16641531882421873,0.1267477310647091,0.1267477310647091,0.0,0.0,0.16635579998386837,,,0.14230543775947893,316,0.3401506996770721,,929,0.027694058339366365,0.027694058339366365,0.16641531882421873,0.1267477310647091,0.1267477310647091,0.0,0.0,0.16635579998386837,,,0.14230543775947893,316,0.3401506996770721,,929,0.05142657608939356,0.027694058339366365,0.16641531882421873,0.1267477310647091,0.14835670026910655,0.46148352767591483,0.15781094402020757,0.2252608861678265,0.6747447724716505,0.6006175681387405,0.14230543775947893,359,0.38643702906350913,0.8495821727019499,929,1858,1.0,y,0.018804648869006995,0.036890133283186875,0.01902659827871923,0.48423611992231996,0.05142657608939356,0.05074246683711448,0.2252608861678265,0.02537540420499181,0.027694058339366365,0.027674252188272817,0.16635579998386837,0.1267477310647091,-0.004450410216322495,0.46148352767591483,0.6747447724716504,0.09692264251902394,0.27468924878375284,0.08287033199999999,0.2,1,842,148,929,556,7,16.0,33,0,7,17.0
main,A375,0.2,zero,3,0,False,0.0,False,100,842,148,999,0,{},1,0,1.0,1.1730117797851562,0,1,0.1400691100577839,0.1150586072459561,0.0,999,0.02534996938999636,0.02534996938999636,0.1592167371540956,0.12060958135840887,0.12060958135840887,0.0,0.0,0.15921496297513307,,,0.14230543775947893,321,0.3213213213213213,,999,0.02534996938999636,0.02534996938999636,0.1592167371540956,0.12060958135840887,0.12060958135840887,0.0,0.0,0.15921496297513307,,,0.14230543775947893,321,0.3213213213213213,,999,0.045494754343491976,0.02534996938999636,0.1592167371540956,0.12060958135840887,0.1429069186936937,0.44279357574720757,0.14209643434372182,0.21202409330184552,0.6604551111391339,0.6081339375447591,0.14230543775947893,389,0.3893893893893894,0.8637532133676092,999,1998,1.0,y,0.014195843558666819,0.029658900279592133,0.015726208624406546,0.46976427055093717,0.045494754343491976,0.0449542161404697,0.21202409330184552,0.02076745004223256,0.02534996938999636,0.025349404435172994,0.15921496297513307,0.12060958135840887,0.0007516347672679343,0.44279357574720757,0.6604551111391339,0.09529737028684336,0.257966474970209,0.086955518,0.2,3,842,148,999,486,8,17.0,26,0,9,17.0
main,A375,0.2,zero,2,0,False,0.0,False,100,842,148,928,0,{},1,0,0.9999999403953552,1.2173736095428467,0,1,0.14457831102392657,0.11813674189143604,0.0,928,0.028945414654654625,0.028945414654654625,0.1701335200795382,0.12728402139761938,0.12728402139761938,0.0,0.0,0.16999242693766403,,,0.14230543775947893,301,0.32435344827586204,,928,0.028945414654654625,0.028945414654654625,0.1701335200795382,0.12728402139761938,0.12728402139761938,0.0,0.0,0.16999242693766403,,,0.14230543775947893,301,0.32435344827586204,,928,0.055124801199662114,0.028945414654654625,0.1701335200795382,0.12728402139761938,0.15148584803556037,0.4749112191840059,0.1504215382300152,0.23376891151829587,0.6878808447268672,0.6041861191583815,0.14230543775947893,358,0.3857758620689655,0.8435754189944135,928,1856,1.0,y,0.01792466594203577,0.03321402167781606,0.017273427214359215,0.47993569156076354,0.055124801199662114,0.05464790399244884,0.23376891151829587,0.022848963225948062,0.028945414654654625,0.02889742521615704,0.16999242693766403,0.12728402139761938,-0.006927440977560786,0.4749112191840059,0.6878808447268674,0.09579716283415592,0.2951277043499907,0.07992115049999998,0.2,2,842,148,928,557,11,17.0,29,0,11,17.0
