tag,screen,coverage,family,split_seed,init_seed,shuffle_train_direction,n_drugs,n_train_rows,n_val_rows,n_test_rows,n_params,n_pair_params,n_first_order_params,pair_hidden,pair_evals_per_row,train_loss,val_loss,epochs_run,train_head_A_rms_std_units,test_head_A_rms_std_units,test_head_sym_rms_std_units,test_first_order_A_rms_std_units,test_head_A_over_sym,restart_train_loss_worst,restart_train_loss_ratio,n_restarts_collapsed,y_mean_train,y_std_train,ordering_threshold_source,const_baseline_mse,const_baseline_mae,test_n_rows,test_mae,test_mse,test_rmse,test_r2,test_n_pairs,test_D_mae,test_D_rmse,test_D_true_std,test_D_pred_std,test_D_pearson,test_D_spearman,test_ordering_threshold,test_ordering_n,test_ordering_frac_of_pairs,test_ordering_accuracy,test_ordering_balanced_accuracy,test_ordering_curve,test_pred_A_rms,test_true_A_rms,test_pred_A_rms_ratio,head_can_be_antisymmetric,collapsed,split_coverage,split_split_seed,split_n_train_pairs,split_n_val_pairs,split_n_test_pairs,split_n_test_pairs_dropped_for_connectivity,split_train_degree_min,split_train_degree_median,split_train_degree_max,split_n_isolated_drugs,split_test_endpoint_degree_min,split_test_endpoint_degree_median,nice,lr
main,A375,0.1,structured,5,0,False,100,842,148,2000,34347,32546,201,48,4,0.03481263667345047,0.2744271159172058,220,0.5536881685256958,0.5152684450149536,0.6970618367195129,0.02892303839325905,0.7392004810360745,0.03481263667345047,1.0279163679330479,0,-0.029252821217339665,0.1957023380105984,2 * sqrt(2) * median posterior synergy_sd,0.03577585657634306,0.12102978776227909,2000,0.09573322333554028,0.017112475682349606,0.1308146615725837,0.5203339809735095,1000,0.13663701023501904,0.1805615134839238,0.22763419355102732,0.20967277884483337,0.6620447502853064,0.5952859752859753,0.14230543775947893,404,0.404,0.8267326732673267,0.8268225313209037,"{'0.00': {'n': 1000, 'accuracy': 0.705}, '0.05': {'n': 579, 'accuracy': 0.7823834196891192}, '0.10': {'n': 468, 'accuracy': 0.8183760683760684}, '0.15': {'n': 389, 'accuracy': 0.8329048843187661}, '0.20': {'n': 315, 'accuracy': 0.8698412698412699}, '0.30': {'n': 187, 'accuracy': 0.9144385026737968}}",0.10499439388513565,0.11409559577244839,0.9202317861114979,True,False,0.1,5,421,74,1000,485,2,8.0,16,0,3,9.0,structured,0.01
main,A375,0.1,structured,6,0,False,100,842,148,1898,34347,32546,201,48,4,0.038003306835889816,0.5849369168281555,225,0.52593994140625,0.5285319685935974,0.8423997759819031,0.029568837955594063,0.6274122853101894,0.038003306835889816,1.0497601738322957,0,-0.026082576733966748,0.18002170378299104,2 * sqrt(2) * median posterior synergy_sd,0.033440013122669865,0.11311920848873926,1898,0.08779211724521213,0.014984668792558269,0.12241188174584307,0.5513327127491161,949,0.12561149407313538,0.16891265578687875,0.22561830227374263,0.19782952964305878,0.6890834603558463,0.5817671253937486,0.14230543775947893,357,0.3761854583772392,0.8291316526610645,0.8286252354048964,"{'0.00': {'n': 948, 'accuracy': 0.7046413502109705}, '0.05': {'n': 528, 'accuracy': 0.7821969696969697}, '0.10': {'n': 439, 'accuracy': 0.806378132118451}, '0.15': {'n': 344, 'accuracy': 0.8343023255813954}, '0.20': {'n': 265, 'accuracy': 0.8603773584905661}, '0.30': {'n': 157, 'accuracy': 0.89171974522293}}",0.09892536699771881,0.11280986122194157,0.8769212720073605,True,False,0.1,6,421,74,949,536,3,8.0,18,0,3,8.0,structured,0.01
main,A375,0.1,structured,7,0,False,100,842,148,2006,34347,32546,201,48,4,0.042906925082206726,0.4393499791622162,125,0.5390509963035583,0.5085687637329102,0.5870112776756287,0.06227846443653107,0.8663696645602363,0.042906925082206726,1.30461780337183,0,-0.029193710694774343,0.18322526654610674,2 * sqrt(2) * median posterior synergy_sd,0.03292045973973667,0.11602546072144374,2006,0.09773371400111877,0.018462468835624617,0.13587666773815368,0.4387505613206991,1003,0.13710586499279392,0.18469991585566284,0.22317674314621583,0.20172518491744995,0.6342432937984575,0.5516570264395877,0.14230543775947893,404,0.40279162512462613,0.8044554455445545,0.811972806244492,"{'0.00': {'n': 1003, 'accuracy': 0.6939182452642074}, '0.05': {'n': 600, 'accuracy': 0.755}, '0.10': {'n': 485, 'accuracy': 0.7793814432989691}, '0.15': {'n': 390, 'accuracy': 0.8}, '0.20': {'n': 296, 'accuracy': 0.8277027027027027}, '0.30': {'n': 154, 'accuracy': 0.8766233766233766}}",0.10089191049337387,0.11212848712849663,0.8997883863157281,True,False,0.1,7,421,74,1003,482,3,8.5,14,0,3,9.0,structured,0.01
main,A375,0.1,unrestricted,0,0,False,100,842,148,1696,34224,32423,201,86,1,0.04414165019989014,0.7055619359016418,55,0.5434655547142029,0.5008288621902466,0.60248863697052,0.08280768990516663,0.8312669010797499,0.04414165019989014,1.1704987912903362,0,-0.02935836620546318,0.16413265489980453,2 * sqrt(2) * median posterior synergy_sd,0.029958185384837223,0.10710487150181647,1696,0.08207720548164439,0.013772162995586076,0.11735485927555823,0.5397441553149074,848,0.11288879403230098,0.15495700972619145,0.2200987637388758,0.1798609495162964,0.7176328632851798,0.5779228060304373,0.14230543775947893,289,0.3408018867924528,0.8581314878892734,0.8591671486408328,"{'0.00': {'n': 847, 'accuracy': 0.6753246753246753}, '0.05': {'n': 445, 'accuracy': 0.7775280898876404}, '0.10': {'n': 363, 'accuracy': 0.8154269972451791}, '0.15': {'n': 273, 'accuracy': 0.8571428571428571}, '0.20': {'n': 222, 'accuracy': 0.8963963963963963}, '0.30': {'n': 126, 'accuracy': 0.9285714285714286}}",0.08993061631917953,0.11009523616147858,0.8168438476963413,True,False,0.1,0,421,74,848,637,4,8.0,16,0,4,9.0,unrestricted,0.03
main,A375,0.1,unrestricted,1,0,False,100,842,148,1858,34224,32423,201,86,1,0.04625590518116951,0.36914390325546265,50,0.48718181252479553,0.4460957646369934,0.6443151235580444,0.09275399893522263,0.6923565012311961,0.04625590518116951,1.4418783130869408,0,-0.03516435858788598,0.1877605228186904,2 * sqrt(2) * median posterior synergy_sd,0.03692779816824434,0.12528450094290083,1858,0.08736620447231834,0.015097151215797817,0.12287046518914876,0.5907536820237371,929,0.1185389473355744,0.16094030437901902,0.2252608861678265,0.1907208412885666,0.7129655455242642,0.6391735045876833,0.14230543775947893,359,0.38643702906350913,0.8746518105849582,0.8752081465351608,"{'0.00': {'n': 929, 'accuracy': 0.7158234660925726}, '0.05': {'n': 541, 'accuracy': 0.7985212569316081}, '0.10': {'n': 439, 'accuracy': 0.8382687927107062}, '0.15': {'n': 345, 'accuracy': 0.8869565217391304}, '0.20': {'n': 276, 'accuracy': 0.9057971014492754}, '0.30': {'n': 157, 'accuracy': 0.9363057324840764}}",0.09585244953632355,0.11338714222674628,0.8453555460868951,True,False,0.1,1,421,74,929,556,3,8.0,20,0,3,9.0,unrestricted,0.03
main,A375,0.1,unrestricted,2,0,False,100,842,148,1856,34224,32423,201,86,1,0.034345243126153946,0.3318125307559967,60,0.4735029339790344,0.4518318176269531,0.6076346039772034,0.06870882958173752,0.7435913206218658,0.03839665278792381,1.117961303895523,0,-0.031561750434679334,0.18252105470799018,2 * sqrt(2) * median posterior synergy_sd,0.03328322666787428,0.1167224942581638,1856,0.08786051482545718,0.0159735048215553,0.12638633162472632,0.5190734510712942,928,0.12650054360170804,0.17323158060243377,0.23376891151829587,0.17893189191818237,0.6774980285036235,0.5816817259433865,0.14230543775947893,358,0.3857758620689655,0.8463687150837989,0.8405696202531645,"{'0.00': {'n': 928, 'accuracy': 0.6918103448275862}, '0.05': {'n': 517, 'accuracy': 0.7736943907156673}, '0.10': {'n': 431, 'accuracy': 0.814385150812065}, '0.15': {'n': 343, 'accuracy': 0.8513119533527697}, '0.20': {'n': 274, 'accuracy': 0.8759124087591241}, '0.30': {'n': 169, 'accuracy': 0.9171597633136095}}",0.08987382799386978,0.11739335713708646,0.7655784806368502,True,False,0.1,2,421,74,928,557,3,8.0,15,0,4,9.0,unrestricted,0.03
main,A375,0.1,unrestricted,3,0,False,100,842,148,1998,34224,32423,201,86,1,0.0662582591176033,0.323184609413147,40,0.3957582712173462,0.33921948075294495,0.4951884150505066,0.12304740399122238,0.6850311324798387,0.06638774275779724,1.0019542264152175,0,-0.033189754739904986,0.18919881235169816,2 * sqrt(2) * median posterior synergy_sd,0.029806507039125213,0.11292722529990916,1998,0.09198724080529298,0.01572557331602315,0.12540164797969425,0.46978569104790113,999,0.1287171122947974,0.16974785527124414,0.21202409330184552,0.15844151377677917,0.6146605941823873,0.5835523178489109,0.14230543775947893,389,0.3893893893893894,0.8586118251928021,0.8602953173437755,"{'0.00': {'n': 999, 'accuracy': 0.7077077077077077}, '0.05': {'n': 593, 'accuracy': 0.7858347386172007}, '0.10': {'n': 472, 'accuracy': 0.8241525423728814}, '0.15': {'n': 369, 'accuracy': 0.8644986449864499}, '0.20': {'n': 287, 'accuracy': 0.8989547038327527}, '0.30': {'n': 155, 'accuracy': 0.9032258064516129}}",0.07962039858102798,0.10664749685704299,0.7465754089639457,True,False,0.1,3,421,74,999,486,3,8.0,16,0,4,8.0,unrestricted,0.03
main,A375,0.1,unrestricted,4,0,False,100,842,148,1786,34224,32423,201,86,1,0.045639630407094955,0.3284855782985687,55,0.4956367015838623,0.49475640058517456,0.689136266708374,0.07704997807741165,0.7179369661509102,0.045639630407094955,1.0580387330785672,0,-0.04265420599524941,0.18910720769434242,2 * sqrt(2) * median posterior synergy_sd,0.03802511261439003,0.1328952772871702,1786,0.08838123331822201,0.016318052775595605,0.1277421339088854,0.5702414739927599,893,0.12266189012064356,0.16684265373596963,0.23311662515342554,0.20533551275730133,0.7182108159883207,0.6464143911350443,0.14230543775947893,358,0.4008958566629339,0.8687150837988827,0.8705379746835442,"{'0.00': {'n': 893, 'accuracy': 0.7054871220604704}, '0.05': {'n': 528, 'accuracy': 0.803030303030303}, '0.10': {'n': 422, 'accuracy': 0.8459715639810427}, '0.15': {'n': 347, 'accuracy': 0.8760806916426513}, '0.20': {'n': 271, 'accuracy': 0.9003690036900369}, '0.30': {'n': 164, 'accuracy': 0.9451219512195121}}",0.1026708111166954,0.11668689312202687,0.8798829788820072,True,False,0.1,4,421,74,893,592,2,8.5,16,0,4,9.0,unrestricted,0.03
main,A375,0.1,unrestricted,5,0,False,100,842,148,2000,34224,32423,201,86,1,0.0312841571867466,0.27505141496658325,295,0.5610631704330444,0.5259650945663452,0.6874775886535645,0.02301698923110962,0.7650650773888586,0.039026204496622086,1.2474750163049102,0,-0.029252821217339665,0.1957023380105984,2 * sqrt(2) * median posterior synergy_sd,0.03577585657634306,0.12102978776227909,2000,0.09513011044498011,0.018012605439992925,0.134211048129403,0.49510316893493433,1000,0.1352982060949883,0.18082709826428042,0.22763419355102732,0.2106788009405136,0.6622222272782489,0.5998223998223998,0.14230543775947893,404,0.404,0.8193069306930693,0.8211255795600276,"{'0.00': {'n': 1000, 'accuracy': 0.705}, '0.05': {'n': 579, 'accuracy': 0.7892918825561313}, '0.10': {'n': 468, 'accuracy': 0.8183760683760684}, '0.15': {'n': 389, 'accuracy': 0.8226221079691517}, '0.20': {'n': 315, 'accuracy': 0.8539682539682539}, '0.30': {'n': 187, 'accuracy': 0.9037433155080213}}",0.10552016645669937,0.11409559577244839,0.9248399619837052,True,False,0.1,5,421,74,1000,485,2,8.0,16,0,3,9.0,unrestricted,0.03
main,A375,0.1,unrestricted,6,0,False,100,842,148,1898,34224,32423,201,86,1,0.05949016660451889,0.5301359295845032,50,0.46193233132362366,0.4629233777523041,0.7016998529434204,0.10975094139575958,0.6597170796181293,0.05949016660451889,1.4515240608609958,0,-0.026082576733966748,0.18002170378299104,2 * sqrt(2) * median posterior synergy_sd,0.033440013122669865,0.11311920848873926,1898,0.08679841305263282,0.014832232987885286,0.12178765531812034,0.5558969083218936,949,0.12207100275602169,0.165013302481339,0.22561830227374263,0.19323769211769104,0.6999711838611824,0.5942576813911905,0.14230543775947893,357,0.3761854583772392,0.8571428571428571,0.8567796610169491,"{'0.00': {'n': 948, 'accuracy': 0.7172995780590717}, '0.05': {'n': 528, 'accuracy': 0.8049242424242424}, '0.10': {'n': 439, 'accuracy': 0.8405466970387244}, '0.15': {'n': 344, 'accuracy': 0.8575581395348837}, '0.20': {'n': 265, 'accuracy': 0.8943396226415095}, '0.30': {'n': 157, 'accuracy': 0.9235668789808917}}",0.09665419161319733,0.11280986122194157,0.8567884985075935,True,False,0.1,6,421,74,949,536,3,8.0,18,0,3,8.0,unrestricted,0.03
main,A375,0.1,unrestricted,7,0,False,100,842,148,2006,34224,32423,201,86,1,0.05203374847769737,0.4268169105052948,50,0.4912204146385193,0.48417946696281433,0.5550954937934875,0.10424792021512985,0.8722453566573968,0.05219270661473274,1.0030549045895378,0,-0.029193710694774343,0.18322526654610674,2 * sqrt(2) * median posterior synergy_sd,0.03292045973973667,0.11602546072144374,2006,0.09350402054323274,0.017391027114574947,0.13187504356236227,0.4713218317109501,1003,0.13059073452187384,0.17553297544455843,0.22317674314621583,0.20238810777664185,0.6744291514608858,0.5743641632775173,0.14230543775947893,404,0.40279162512462613,0.8168316831683168,0.8251038650383986,"{'0.00': {'n': 1003, 'accuracy': 0.6849451645064806}, '0.05': {'n': 600, 'accuracy': 0.755}, '0.10': {'n': 485, 'accuracy': 0.7896907216494845}, '0.15': {'n': 390, 'accuracy': 0.8179487179487179}, '0.20': {'n': 296, 'accuracy': 0.8378378378378378}, '0.30': {'n': 154, 'accuracy': 0.8896103896103896}}",0.10129717737436295,0.11212848712849663,0.9034026942526991,True,False,0.1,7,421,74,1003,482,3,8.5,14,0,3,9.0,unrestricted,0.03
main,A375,0.2,additive,0,0,False,100,1684,296,1696,1801,0,201,48,0,0.5211838483810425,0.5323377847671509,110,0.0,0.0,0.0,0.305741548538208,0.0,0.5211873650550842,1.0000067474731857,2,-0.028259953756532064,0.1724454178106681,2 * sqrt(2) * median posterior synergy_sd,0.029972452054940042,0.10650368689654993,1696,0.08639161149719758,0.017516934463022604,0.13235155633018678,0.41459656916957743,848,0.11498377631078147,0.16502675554068505,0.2200987637388758,0.10543760657310486,0.6970159598400388,0.5997218389923358,0.14230543775947893,289,0.3408018867924528,0.8788927335640139,0.8789521881627145,"{'0.00': {'n': 847, 'accuracy': 0.69185360094451}, '0.05': {'n': 445, 'accuracy': 0.8044943820224719}, '0.10': {'n': 363, 'accuracy': 0.8402203856749312}, '0.15': {'n': 273, 'accuracy': 0.8717948717948718}, '0.20': {'n': 222, 'accuracy': 0.9009009009009009}, '0.30': {'n': 126, 'accuracy': 0.9603174603174603}}",0.052723731845617294,0.11009523616147858,0.47889203642096273,False,False,0.2,0,842,148,848,637,9,17.0,30,0,9,17.0,additive null,0.03
main,A375,0.2,additive,1,0,False,100,1684,296,1858,1801,0,201,48,0,0.5062042474746704,0.6353930830955505,35,0.0,0.0,0.0,0.29128342866897583,0.0,0.5062042474746704,1.036372121953108,2,-0.031143089911520185,0.17852821354587406,2 * sqrt(2) * median posterior synergy_sd,0.03699332720827255,0.12328175575391578,1858,0.10054924088869899,0.021500887853554973,0.14663181051039018,0.41716426751555646,929,0.12938424679419838,0.17576250961364465,0.2252608861678265,0.10261251777410507,0.6589756115137857,0.5979719273059051,0.14230543775947893,359,0.38643702906350913,0.8607242339832869,0.857307544511336,"{'0.00': {'n': 929, 'accuracy': 0.7147470398277718}, '0.05': {'n': 541, 'accuracy': 0.7874306839186691}, '0.10': {'n': 439, 'accuracy': 0.8223234624145785}, '0.15': {'n': 345, 'accuracy': 0.8753623188405797}, '0.20': {'n': 276, 'accuracy': 0.9021739130434783}, '0.30': {'n': 157, 'accuracy': 0.9554140127388535}}",0.05200231447815895,0.11338714222674628,0.4586262027326446,False,False,0.2,1,842,148,929,556,7,16.0,33,0,7,17.0,additive null,0.03
main,A375,0.2,additive,2,0,False,100,1684,296,1856,1801,0,201,48,0,0.47764086723327637,0.5869929790496826,85,0.0,0.0,0.0,0.2932896614074707,0.0,0.4776618480682373,1.0000439259627898,2,-0.03102881562945368,0.18265648627294792,2 * sqrt(2) * median posterior synergy_sd,0.03327464376748005,0.1164203629402938,1856,0.09263157553302749,0.01882172853962858,0.13719230495778026,0.4333197972168549,928,0.12935891181694578,0.17917393535708767,0.23376891151829587,0.10669855773448944,0.683071984769928,0.598554055974406,0.14230543775947893,358,0.3857758620689655,0.835195530726257,0.8318987341772152,"{'0.00': {'n': 928, 'accuracy': 0.6885775862068966}, '0.05': {'n': 517, 'accuracy': 0.7736943907156673}, '0.10': {'n': 431, 'accuracy': 0.8190255220417634}, '0.15': {'n': 343, 'accuracy': 0.8454810495626822}, '0.20': {'n': 274, 'accuracy': 0.8795620437956204}, '0.30': {'n': 169, 'accuracy': 0.9230769230769231}}",0.05357125401496887,0.11739335713708646,0.45633973950000317,False,False,0.2,2,842,148,928,557,11,17.0,29,0,11,17.0,additive null,0.03
main,A375,0.2,additive,3,0,False,100,1684,296,1998,1801,0,201,48,0,0.4930998682975769,0.4874136745929718,55,0.0,0.0,0.0,0.2696976959705353,0.0,0.4930998682975769,1.004347134354344,2,-0.03296979083254157,0.17768360131359137,2 * sqrt(2) * median posterior synergy_sd,0.029801210585270233,0.11280964699507227,1998,0.09060218402853285,0.017233003206726907,0.13127453373265854,0.41896014200551157,999,0.1230231291774051,0.16695341766197822,0.21202409330184552,0.09461228549480438,0.6504314713720989,0.6032117087026906,0.14230543775947893,389,0.3893893893893894,0.8586118251928021,0.8567602110186545,"{'0.00': {'n': 999, 'accuracy': 0.7177177177177178}, '0.05': {'n': 593, 'accuracy': 0.8043844856661045}, '0.10': {'n': 472, 'accuracy': 0.8411016949152542}, '0.15': {'n': 369, 'accuracy': 0.8617886178861789}, '0.20': {'n': 287, 'accuracy': 0.8954703832752613}, '0.30': {'n': 155, 'accuracy': 0.9419354838709677}}",0.04792085662484169,0.10664749685704299,0.4493387846606266,False,False,0.2,3,842,148,999,486,8,17.0,26,0,9,17.0,additive null,0.03
main,A375,0.2,additive,4,0,False,100,1684,296,1786,1801,0,201,48,0,0.4845150411128998,0.509351909160614,95,0.0,0.0,0.0,0.32800188660621643,0.0,0.48452454805374146,1.0000196215597763,2,-0.03344435147565321,0.18297258005966854,2 * sqrt(2) * median posterior synergy_sd,0.03824632672172922,0.1285196388357481,1786,0.09787580728706056,0.019997317514411226,0.1414118719005276,0.4733429400384781,893,0.12142936119350424,0.16619625837501803,0.23311662515342554,0.12002153694629669,0.7365699367721996,0.6666228988277756,0.14230543775947893,358,0.4008958566629339,0.8994413407821229,0.9006962025316456,"{'0.00': {'n': 893, 'accuracy': 0.7312430011198209}, '0.05': {'n': 528, 'accuracy': 0.8238636363636364}, '0.10': {'n': 422, 'accuracy': 0.8625592417061612}, '0.15': {'n': 347, 'accuracy': 0.9048991354466859}, '0.20': {'n': 271, 'accuracy': 0.922509225092251}, '0.30': {'n': 164, 'accuracy': 0.9695121951219512}}",0.06001535430550575,0.11668689312202687,0.514328153743402,False,False,0.2,4,842,148,893,592,7,17.0,27,0,9,17.0,additive null,0.03
main,A375,0.2,additive,5,0,False,100,1684,296,2000,1801,0,201,48,0,0.4884365499019623,0.6837428212165833,90,0.0,0.0,0.0,0.31619471311569214,0.0,0.4884871542453766,1.0001036047433889,2,-0.02868450187648456,0.17947748749888764,2 * sqrt(2) * median posterior synergy_sd,0.03578754836882736,0.12075187960460096,2000,0.09641090657552223,0.019428979819968446,0.1393878754410456,0.4554019198050545,1000,0.12610443096435228,0.17017830477400617,0.22763419355102732,0.11265426129102707,0.6931864204862457,0.6442812802812804,0.14230543775947893,404,0.404,0.8589108910891089,0.857033639143731,"{'0.00': {'n': 1000, 'accuracy': 0.721}, '0.05': {'n': 579, 'accuracy': 0.8048359240069085}, '0.10': {'n': 468, 'accuracy': 0.8311965811965812}, '0.15': {'n': 389, 'accuracy': 0.8586118251928021}, '0.20': {'n': 315, 'accuracy': 0.8952380952380953}, '0.30': {'n': 187, 'accuracy': 0.9518716577540107}}",0.05674983188509941,0.11409559577244839,0.49738845308526153,False,False,0.2,5,842,148,1000,485,10,17.0,25,0,10,17.0,additive null,0.03
main,A375,0.2,additive,6,0,False,100,1684,296,1898,1801,0,201,48,0,0.4912566840648651,0.7084939479827881,110,0.0,0.0,0.0,0.31057825684547424,0.0,0.49126461148262024,1.0000161370175964,2,-0.024220407911520192,0.1701535176181261,2 * sqrt(2) * median posterior synergy_sd,0.03346757056467171,0.1121528721201859,1898,0.09324305401166395,0.018590611904125826,0.1363473941963169,0.4433644462331756,949,0.12451581764922484,0.17288405480800242,0.22561830227374263,0.1056496798992157,0.6752447417427634,0.622472324386482,0.14230543775947893,357,0.3761854583772392,0.876750700280112,0.8765536723163843,"{'0.00': {'n': 948, 'accuracy': 0.7341772151898734}, '0.05': {'n': 528, 'accuracy': 0.8106060606060606}, '0.10': {'n': 439, 'accuracy': 0.8428246013667426}, '0.15': {'n': 344, 'accuracy': 0.875}, '0.20': {'n': 265, 'accuracy': 0.9132075471698113}, '0.30': {'n': 157, 'accuracy': 0.9617834394904459}}",0.05284598842263222,0.11280986122194157,0.4684518520828891,False,False,0.2,6,842,148,949,536,6,17.0,26,0,9,17.0,additive null,0.03
main,A375,0.2,additive,7,0,False,100,1684,296,2006,1801,0,201,48,0,0.4905432462692261,0.3799384832382202,85,0.0,0.0,0.0,0.3268968462944031,0.0,0.49064522981643677,1.0002078991974435,2,-0.028209996610451305,0.18182985205089575,2 * sqrt(2) * median posterior synergy_sd,0.03293129589027941,0.11554063986236539,2006,0.09455612874686117,0.018714871185684948,0.136802306945771,0.43107766131182534,1003,0.12093716244297269,0.16514024782942635,0.22317674314621583,0.11885368824005127,0.6982716573091683,0.6176700592213864,0.14230543775947893,404,0.40279162512462613,0.8539603960396039,0.8611733601913634,"{'0.00': {'n': 1003, 'accuracy': 0.7128614157527418}, '0.05': {'n': 600, 'accuracy': 0.7933333333333333}, '0.10': {'n': 485, 'accuracy': 0.8206185567010309}, '0.15': {'n': 390, 'accuracy': 0.8538461538461538}, '0.20': {'n': 296, 'accuracy': 0.8682432432432432}, '0.30': {'n': 154, 'accuracy': 0.9415584415584416}}",0.059439606964588165,0.11212848712849663,0.5301026392737446,False,False,0.2,7,842,148,1003,482,9,16.0,25,0,9,17.0,additive null,0.03
main,A375,0.2,order_insensitive,0,0,False,100,1684,296,1696,34224,32423,201,86,2,0.5152650475502014,0.5480533242225647,40,0.0,0.0,0.5053932666778564,0.0,0.0,0.5272066593170166,1.0231756681800772,2,-0.028259953756532064,0.1724454178106681,2 * sqrt(2) * median posterior synergy_sd,0.029972452054940042,0.10650368689654993,1696,0.08654169686398445,0.01764714689627625,0.13284256432437702,0.41024496270987565,848,0.13519859591981132,0.22019047232295716,0.2200987637388758,0.0,,,0.14230543775947893,289,0.3408018867924528,0.5,0.5,"{'0.00': {'n': 847, 'accuracy': 0.5}, '0.05': {'n': 445, 'accuracy': 0.5}, '0.10': {'n': 363, 'accuracy': 0.5}, '0.15': {'n': 273, 'accuracy': 0.5}, '0.20': {'n': 222, 'accuracy': 0.5}, '0.30': {'n': 126, 'accuracy': 0.5}}",0.0,0.11009523616147858,0.0,False,False,0.2,0,842,148,848,637,9,17.0,30,0,9,17.0,order-insensitive,0.03
main,A375,0.2,order_insensitive,1,0,False,100,1684,296,1858,34224,32423,201,86,2,0.4724310040473938,0.6278439164161682,375,0.0,0.0,1.068983793258667,0.0,0.0,0.48523154854774475,1.0270950559778815,2,-0.031143089911520185,0.17852821354587406,2 * sqrt(2) * median posterior synergy_sd,0.03699332720827255,0.12328175575391578,1858,0.09384730739108486,0.019049827528322218,0.13802111261804195,0.4836064325903532,929,0.14835670026910655,0.22677428445349257,0.2252608861678265,0.0,,,0.14230543775947893,359,0.38643702906350913,0.5,0.5,"{'0.00': {'n': 929, 'accuracy': 0.5}, '0.05': {'n': 541, 'accuracy': 0.5}, '0.10': {'n': 439, 'accuracy': 0.5}, '0.15': {'n': 345, 'accuracy': 0.5}, '0.20': {'n': 276, 'accuracy': 0.5}, '0.30': {'n': 157, 'accuracy': 0.5}}",0.0,0.11338714222674628,0.0,False,False,0.2,1,842,148,929,556,7,16.0,33,0,7,17.0,order-insensitive,0.03
main,A375,0.2,order_insensitive,2,0,False,100,1684,296,1856,34224,32423,201,86,2,0.4243610203266144,0.557625949382782,440,0.0,0.0,1.0131224393844604,0.0,0.0,0.4297596216201782,1.0127217181479315,2,-0.03102881562945368,0.18265648627294792,2 * sqrt(2) * median posterior synergy_sd,0.03327464376748005,0.1164203629402938,1856,0.09654210566285099,0.02007098410010224,0.14167210064124214,0.3957075028493816,928,0.15148584803556037,0.23478671427417291,0.23376891151829587,0.0,,,0.14230543775947893,358,0.3857758620689655,0.5,0.5,"{'0.00': {'n': 928, 'accuracy': 0.5}, '0.05': {'n': 517, 'accuracy': 0.5}, '0.10': {'n': 431, 'accuracy': 0.5}, '0.15': {'n': 343, 'accuracy': 0.5}, '0.20': {'n': 274, 'accuracy': 0.5}, '0.30': {'n': 169, 'accuracy': 0.5}}",0.0,0.11739335713708646,0.0,False,False,0.2,2,842,148,928,557,11,17.0,29,0,11,17.0,order-insensitive,0.03
main,A375,0.2,order_insensitive,3,0,False,100,1684,296,1998,34224,32423,201,86,2,0.4298381209373474,0.4673437178134918,700,0.0,0.0,0.9509721994400024,0.0,0.0,0.4298381209373474,1.0108007226926328,2,-0.03296979083254157,0.17768360131359137,2 * sqrt(2) * median posterior synergy_sd,0.029801210585270233,0.11280964699507227,1998,0.09335217274061167,0.017416508380460896,0.13197161960232548,0.41277295461811336,999,0.1429069186936937,0.21329499371408597,0.21202409330184552,0.0,,,0.14230543775947893,389,0.3893893893893894,0.5,0.5,"{'0.00': {'n': 999, 'accuracy': 0.5}, '0.05': {'n': 593, 'accuracy': 0.5}, '0.10': {'n': 472, 'accuracy': 0.5}, '0.15': {'n': 369, 'accuracy': 0.5}, '0.20': {'n': 287, 'accuracy': 0.5}, '0.30': {'n': 155, 'accuracy': 0.5}}",0.0,0.10664749685704299,0.0,False,False,0.2,3,842,148,999,486,8,17.0,26,0,9,17.0,order-insensitive,0.03
main,A375,0.2,order_insensitive,4,0,False,100,1684,296,1786,34224,32423,201,86,2,0.49198994040489197,0.48826804757118225,35,0.0,0.0,0.6384517550468445,0.0,0.0,0.4925175607204437,1.0010724209424233,2,-0.03344435147565321,0.18297258005966854,2 * sqrt(2) * median posterior synergy_sd,0.03824632672172922,0.1285196388357481,1786,0.09766594186628401,0.019721747995498844,0.1404341411320582,0.4806004450783824,893,0.15261419986002242,0.23337378624405375,0.23311662515342554,0.0,,,0.14230543775947893,358,0.4008958566629339,0.5,0.5,"{'0.00': {'n': 893, 'accuracy': 0.5}, '0.05': {'n': 528, 'accuracy': 0.5}, '0.10': {'n': 422, 'accuracy': 0.5}, '0.15': {'n': 347, 'accuracy': 0.5}, '0.20': {'n': 271, 'accuracy': 0.5}, '0.30': {'n': 164, 'accuracy': 0.5}}",0.0,0.11668689312202687,0.0,False,False,0.2,4,842,148,893,592,7,17.0,27,0,9,17.0,order-insensitive,0.03
