role,entity,n_rows,usable,mse_base,mse_pair,incremental,true_sd,bucket,contrast,fold_key,max_similarity_to_train,incremental_blind,key,block,screen,endpoint,representation,partition,fold,tag
amine,53,18,True,0.1104520351932816,0.1122301154852074,-0.0160982121227031,0.0,test_e1n,primary,p0f4,0.7647058823529411,-0.0678466438393257,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,56,8,True,0.0022535104713466,0.0034451008083971,-0.5287707122738645,0.0,test_e1n,primary,p0f4,0.2105263157894736,-0.1007973308946783,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,68,37,True,0.0221746343324674,0.0165322028691635,0.2544543183308508,0.0108139153762994,test_e1n,primary,p0f4,0.296875,-0.091081377683045,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,70,8,True,0.0251168691628433,0.0502305415667929,-0.9998727246269024,0.0,test_e1n,primary,p0f4,0.2244897959183673,-0.1007973425911064,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,73,97,True,0.0736192465669787,0.1380540299083607,-0.8752437215281637,0.0916844031848991,test_e1n,primary,p0f4,0.2207792207792207,-0.0385513800556787,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,74,41,True,0.0486436900341273,0.0433355984300683,0.1091218943368582,0.1923275570985921,test_e1n,primary,p0f4,0.3243243243243243,-0.0423516027556345,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,81,56,True,0.013678701344603,0.0250615508284457,-0.8321586382419124,0.0166049819429192,test_e1n,primary,p0f4,0.5370370370370371,-0.0980532574908894,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,91,15,True,0.1418589179926331,0.1632065089043085,-0.1504846590806787,0.2610956137582734,test_e1n,primary,p0f4,0.2127659574468085,0.0430389190663306,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,93,8,True,0.2488879964361008,0.295133860851573,-0.1858099429369037,0.2994971213789637,test_e1n,primary,p0f4,0.2045454545454545,0.1037387994221628,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,102,12,True,0.0881497469107201,0.0818041097787698,0.0719870147599776,0.2879666125165249,test_e1n,primary,p0f4,0.2115384615384615,0.0500290654771863,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,108,22,True,0.0668397720293401,0.0796437321674082,-0.1915619959392986,0.2340281828960144,test_e1n,primary,p0f4,0.1714285714285714,0.1068713888878202,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,109,7,True,0.0154330188772008,0.0291332958460038,-0.8877250185342758,0.0062742102519531,test_e1n,primary,p0f4,0.2,-0.1026424332508715,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,110,8,True,0.018100175995634,0.0447091790109695,-1.4700963693255704,0.0656778012073224,test_e1n,primary,p0f4,0.1733333333333333,-0.0972656898424435,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,114,8,True,0.2157104535676806,0.1979780717941727,0.0822045546714513,0.3951911415920872,test_e1n,primary,p0f4,0.1636363636363636,0.022092524069469,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,117,22,True,0.2730220819661646,0.2782585543558487,-0.0191796661719583,0.1471526504432303,test_e1n,primary,p0f4,0.4285714285714285,0.0809506455952265,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,120,36,True,0.0837378320442672,0.0886846443650018,-0.0590749987188534,0.2756655699292975,test_e1n,primary,p0f4,0.1304347826086956,0.0251360213794378,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,123,27,True,0.0180406734889462,0.0205383081354326,-0.1384446455403545,0.1007204852740799,test_e1n,primary,p0f4,0.3478260869565217,-0.2148202708335846,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,143,8,True,0.0946843402477838,0.116605730032941,-0.2315207533557304,0.0,test_e1n,primary,p0f4,0.1702127659574468,-0.1007973425911064,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,151,8,True,0.0615871898656895,0.0717847746250229,-0.1655796405319434,0.1197700057848971,test_e1n,primary,p0f4,0.1842105263157894,-0.0522315714512029,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,154,73,True,0.058566619265509,0.0553993792108247,0.0540792706563065,0.2309398250887541,test_e1n,primary,p0f4,0.3,0.0190695264933099,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,156,60,True,0.0299011155650876,0.0347951704993542,-0.1636746603521675,0.1471923308844127,test_e1n,primary,p0f4,0.1451612903225806,-0.0312089693277832,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,164,4,True,0.0891465074408084,0.1297985863149398,-0.4560142628259831,0.0,test_e1n,primary,p0f4,0.1666666666666666,-0.0910979196105779,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,169,51,True,0.1511250378137268,0.1308079130434261,0.1344391707967217,0.3741667099034867,test_e1n,primary,p0f4,0.1785714285714285,0.0267043557347889,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,170,30,True,0.2874989456011039,0.2744288498880891,0.0454613692084604,0.3061091377946423,test_e1n,primary,p0f4,0.3125,0.0630347438085263,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,171,7,True,0.0747711373125988,0.0524950675799442,0.2979233770314891,0.1581714034114348,test_e1n,primary,p0f4,0.2142857142857142,0.0412899205626284,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,172,71,True,0.1037405202400023,0.0988881070907556,0.0467745210648715,0.3609233654926643,test_e1n,primary,p0f4,0.2592592592592592,0.0212698023345918,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,178,67,True,0.0165610903655265,0.0204491390673829,-0.234770091584656,0.1028437996575213,test_e1n,primary,p0f4,0.3043478260869565,-0.0323838127003954,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,189,55,True,0.03803026619095,0.0384832536180383,-0.0119112347206269,0.2306908593315404,test_e1n,primary,p0f4,0.25,0.0093546067549377,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,192,84,True,0.0495067617411418,0.0641576739587046,-0.2959375992751978,0.1765166511683859,test_e1n,primary,p0f4,0.2558139534883721,-0.0109403043360114,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,194,8,True,0.0767644554851037,0.0938322818690898,-0.2223402260346674,0.0038183766184073,test_e1n,primary,p0f4,0.1666666666666666,-0.101878173486225,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,200,5,True,0.0046940523314278,0.0059921755696243,-0.2765463924433133,0.0,test_e1n,primary,p0f4,0.275,-0.6011350215554132,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,201,8,True,0.0087499938429674,0.0103074288088577,-0.1779926927768103,0.1125392122138514,test_e1n,primary,p0f4,0.1538461538461538,-0.0794263547488216,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,206,8,True,0.0525238058146541,0.0681842742474871,-0.2981594381811476,0.0489964940436703,test_e1n,primary,p0f4,0.2222222222222222,-0.0943975502949083,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,210,37,True,0.1321954156885899,0.126421235569326,0.0436791252494414,0.2991606717259264,test_e1n,primary,p0f4,0.3571428571428571,0.0279790231725275,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,211,41,True,0.2084815630888278,0.2349046443497225,-0.1267406137473972,0.3557418074232778,test_e1n,primary,p0f4,0.5945945945945946,0.0311029662779267,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,217,8,True,0.1327346297109496,0.1242930019757726,0.0635977796718156,0.4049894134418824,test_e1n,primary,p0f4,0.1481481481481481,0.0086606971016334,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
amine,221,38,True,0.0258704248418384,0.0230988720300931,0.1071320949961001,0.0,test_e1n,primary,p0f4,0.3095238095238095,-0.0906734172536158,control/all/chemistry/yield/shuffled_acid/k5/p0f4/shuffled_acid,control,all,yield,shuffled_acid,0,4,shuffled_acid
acid,6,43,True,0.0600015070441386,0.0577716872294328,0.0371627301471867,0.3664038606702504,test_e1a,primary,p0f3,0.4318181818181818,0.0575201356182459,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,9,35,True,0.0434530887201002,0.0441580119305798,-0.0162226260835047,0.1689389454131608,test_e1a,primary,p0f3,0.475,-0.0499659442015354,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,15,30,True,0.0679279995034951,0.0670528033243496,0.0128841742071404,0.0624941955005772,test_e1a,primary,p0f3,0.6666666666666666,-0.0192312085509076,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,16,49,True,0.0605422693226298,0.0649425562004244,-0.0726812345659768,0.1803328623510077,test_e1a,primary,p0f3,0.2790697674418604,-0.0996450623287068,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,19,15,True,0.1224224657619819,0.1277379266101179,-0.0434189984252597,0.3850359986880633,test_e1a,primary,p0f3,0.4318181818181818,0.0432740774549348,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,25,43,True,0.023579831210523,0.0262566784286661,-0.1135227472259639,0.2774216289121332,test_e1a,primary,p0f3,0.4794520547945205,0.0551644258287435,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,29,36,True,0.0393258010815103,0.0334192655475919,0.1501949196578581,0.3350236275486745,test_e1a,primary,p0f3,0.3958333333333333,-0.0038468805987796,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,30,86,True,0.0367935582306621,0.0420891448017232,-0.1439270031417621,0.2016920144754849,test_e1a,primary,p0f3,0.3461538461538461,-0.0630155509294037,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,32,26,True,0.0171783118746278,0.0188149495009147,-0.0952734842766631,0.2617175102163517,test_e1a,primary,p0f3,0.4318181818181818,0.0444357747017259,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,34,12,True,0.0334496254910878,0.0247258347830331,0.2608038380094578,0.0144626242432001,test_e1a,primary,p0f3,0.6153846153846154,0.0120013119217627,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,37,25,True,0.0315613873781084,0.0424605612204895,-0.3453325328132122,0.2655146621814571,test_e1a,primary,p0f3,0.6521739130434783,-0.069653701744355,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,40,31,True,0.0126343325467678,0.0133735146583402,-0.0585058299547034,0.1925483431546812,test_e1a,primary,p0f3,0.6521739130434783,-0.0161107451301285,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,50,8,True,0.0139742745764788,0.0117182210682211,0.1614433361753893,0.0051361290315344,test_e1a,primary,p0f3,0.5555555555555556,0.1569691921460412,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,57,7,True,0.1088391637648547,0.1244020264196114,-0.1429895463767068,0.3342394023678807,test_e1a,primary,p0f3,0.5576923076923077,-0.1346017766699858,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,63,16,True,0.0763985769285685,0.066295855855369,0.1322370321458403,0.2457460029346018,test_e1a,primary,p0f3,0.6,0.0922506804852119,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,67,79,True,0.0450157646539219,0.043392732535667,0.0360547495023724,0.1548309070124877,test_e1a,primary,p0f3,0.352112676056338,-0.1462441475014124,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,70,2,False,0.0016604629958134,0.0102486753899303,-5.172179335384555,0.0,test_e1a,primary,p0f3,0.25,-2.3811265140604685,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,78,2,False,0.0013891300561196,0.0095378988424793,-5.866094935071943,0.0,test_e1a,primary,p0f3,0.34,-2.601095556223701,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,80,24,True,0.0820030244320366,0.0924365933372809,-0.1272339523756407,0.419111236639554,test_e1a,primary,p0f3,0.5882352941176471,0.0532117630036194,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,82,48,True,0.121509655719172,0.1210689637236489,0.0036268063876473,0.3304577795963422,test_e1a,primary,p0f3,0.3555555555555555,-0.0848586060385814,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,85,15,True,0.0282440901477272,0.0244488382689231,0.134373309919117,0.2211058641078005,test_e1a,primary,p0f3,0.4090909090909091,0.1667577642501962,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,93,62,True,0.0711941080688382,0.082256866246185,-0.1553886757967411,0.2231868024163728,test_e1a,primary,p0f3,0.40625,-0.125135425742489,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,96,56,True,0.0589091001201771,0.0768432757230349,-0.3044381184956373,0.2423730218836514,test_e1a,primary,p0f3,0.3968253968253968,-0.1460520521521924,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,101,6,True,0.0551179101950432,0.0466634604990097,0.1533884297520736,0.3166507708291054,test_e1a,primary,p0f3,0.2586206896551724,0.044204855229772,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,105,36,True,0.0358892245695801,0.0387156308266175,-0.0787536173025345,0.350529829573226,test_e1a,primary,p0f3,0.3636363636363636,0.0139017586658179,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,112,34,True,0.0351569662474603,0.0311533335510278,0.1138787877273591,0.3978419765405389,test_e1a,primary,p0f3,0.6382978723404256,0.0178041894609005,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,118,10,True,0.0049553844858447,0.0019723554536072,0.6019773119035732,0.0102457796189455,test_e1a,primary,p0f3,0.5454545454545454,0.2412232850874743,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,121,2,False,0.0250711674288079,0.0301466444769988,-0.2024427886177722,0.2404163056034261,test_e1a,primary,p0f3,0.8490566037735849,-0.0787977062984277,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,122,12,True,0.0850493503733943,0.0720214218650327,0.1531808115072568,0.2231475188110214,test_e1a,primary,p0f3,0.7058823529411765,-0.1170534230029483,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,135,2,False,0.0005790915395123,0.0042097417664495,-6.269561855444474,0.0,test_e1a,primary,p0f3,0.4705882352941176,-2.601095556223701,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,162,33,True,0.0333333756025988,0.0329103115596069,0.0126919051954312,0.3362447313713629,test_e1a,primary,p0f3,0.6415094339622641,0.0214678732359899,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,163,4,True,0.001137793963102,0.0011384856716003,-0.0006079382742101,0.0,test_e1a,primary,p0f3,0.3725490196078431,0.6876228709635215,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,164,24,True,0.0677470191483283,0.0728001162479487,-0.0745877407322823,0.4076548976520583,test_e1a,primary,p0f3,0.3898305084745763,0.0412400753794841,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,172,8,True,0.0095862403373696,0.0049835846910728,0.4801314680536882,0.0,test_e1a,primary,p0f3,0.6,0.1623309437849582,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,178,10,True,0.038038525909347,0.0372873438860339,0.0197479267494059,0.2708695054818833,test_e1a,primary,p0f3,0.7254901960784313,0.0084293123392018,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,186,8,True,0.2650522457986872,0.3197283808146247,-0.2062843680165049,0.3598899117388935,test_e1a,primary,p0f3,0.6111111111111112,-0.13647535973324,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,188,97,True,0.0693645884141298,0.0755304666564278,-0.0888908646799084,0.3509242391446087,test_e1a,primary,p0f3,0.34375,0.0370635653529273,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,189,26,True,0.0640414750295039,0.0587968973724267,0.0818934550564458,0.0941357448663283,test_e1a,primary,p0f3,0.2222222222222222,-0.0278862350524398,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,190,1,False,0.2747293745617291,0.2334363934623195,0.1503042081513256,,test_e1a,primary,p0f3,0.2222222222222222,-0.0063303637913427,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,191,8,True,0.0012658391962163,0.0023537486788941,-0.8594373487008913,0.0,test_e1a,primary,p0f3,0.2222222222222222,0.1623309437849582,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,198,10,True,0.069965938473078,0.0802217631385723,-0.1465831072849921,0.2723144320246154,test_e1a,primary,p0f3,0.6451612903225806,-0.1279085237050163,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,201,2,False,0.0402047333407903,0.0241306018680704,0.3998069415476418,0.0,test_e1a,primary,p0f3,0.3666666666666666,0.3564644384704547,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,207,110,True,0.0551362163106978,0.0549506985720528,0.0033647165340399,0.3377577472598199,test_e1a,primary,p0f3,0.3,0.0653538403375419,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,208,11,True,0.0015153273493466,0.0027258022679492,-0.7988207426762424,0.0998306247419279,test_e1a,primary,p0f3,0.5490196078431373,-0.1833179925931432,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,211,15,True,0.0351497085162498,0.03325988851635,0.0537648839684143,0.1438126022691633,test_e1a,primary,p0f3,0.36,-0.1910078929825165,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,213,19,True,0.0320031369127417,0.0356213890060175,-0.11305929487916,0.2873992151848868,test_e1a,primary,p0f3,0.2954545454545454,-0.0092289803082017,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,214,16,True,0.0435583817874673,0.0439669005381365,-0.00937864846914,0.3374123975197117,test_e1a,primary,p0f3,0.5166666666666667,0.1472414531255322,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,221,12,True,0.0190079257879828,0.0182588707459457,0.0394075108663701,0.0008371578903249,test_e1a,primary,p0f3,0.4857142857142857,0.0077751578815312,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,224,14,True,0.0301274593596552,0.0270378133139463,0.102552492356734,0.0379894895817424,test_e1a,primary,p0f3,0.4827586206896552,-0.0564956530195179,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,229,69,True,0.0907136756971859,0.1154285185997904,-0.2724489192247683,0.1234914946800467,test_e1a,primary,p0f3,0.2954545454545454,-0.1332551481878421,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,233,2,False,0.0005902998423139,0.009506105161489,-15.10385854792979,0.0,test_e1a,primary,p0f3,0.6060606060606061,-2.601095556223701,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,238,15,True,0.0737634913800634,0.0670381206793928,0.0911747881620524,0.3313927876618405,test_e1a,primary,p0f3,0.59375,0.1332920608297714,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,248,15,True,0.0130417458671963,0.0118877866605933,0.0884819577343183,0.2610070920401169,test_e1a,primary,p0f3,0.5172413793103449,-0.0011281866725998,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
acid,250,6,True,0.0108321460120339,0.0096011374189463,0.1136440176969538,0.0729947943349387,test_e1a,primary,p0f3,0.5666666666666667,-0.1954240209673823,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,2,46,True,0.0196706827567859,0.0230035653455857,-0.1694340064352864,0.0,test_e1n,primary,p0f3,0.4074074074074074,0.1267255559859214,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,5,41,True,0.0214292051628297,0.0277277370127096,-0.2939227937770217,0.1369104605919949,test_e1n,primary,p0f3,0.6578947368421053,0.0921828706110382,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,15,9,True,0.1084642732919048,0.0726266429532675,0.3304095371771784,0.1331400745247066,test_e1n,primary,p0f3,0.1578947368421052,-0.0843266566201945,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,16,55,True,0.1167258667628326,0.1357019497894005,-0.1625696476096776,0.3413835124599038,test_e1n,primary,p0f3,0.1477272727272727,-0.0308149130518251,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,18,9,True,0.2536436336745051,0.272137671299433,-0.0729134705926066,0.4177655476194486,test_e1n,primary,p0f3,0.2291666666666666,-0.0198743125946059,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,25,49,True,0.0883945211340307,0.0893194115535996,-0.0104632097974315,0.3271673564693085,test_e1n,primary,p0f3,0.3928571428571428,-0.016768210457674,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,28,28,True,0.1720532004105372,0.159345759383622,0.073857626574768,0.2995780431791129,test_e1n,primary,p0f3,0.4358974358974359,-0.0094723690477556,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,39,7,True,0.0236832131100933,0.0293366940188212,-0.2387125801911789,0.1630065321507378,test_e1n,primary,p0f3,0.1818181818181818,-0.0386223129261187,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
amine,43,6,True,0.3668365979467223,0.4557906126620484,-0.2424894768221719,0.3555223504460256,test_e1n,primary,p0f3,0.1724137931034483,-0.0564022339118481,control/all/chemistry/yield/shuffled_acid/k5/p0f3/shuffled_acid,control,all,yield,shuffled_acid,0,3,shuffled_acid
