screen,model,drug,label,n_folds,n_pairs,mse,mse_zero,skill,pearson,max_sim_to_train,median_sim_to_train,bits_set,stratum
A375,antisym_mlp,24,Dacarbazine,3,270,0.019121901529405873,0.028476237587448324,0.33016821385842626,0.6109969245328867,0.20094760312151616,0.08050745077706396,31,low
A375,antisym_mlp,25,Dactinomycin,3,270,0.07355747273185408,0.07467478126368249,0.015072960384309386,0.2617670757549264,0.18052333557833822,0.09936411144052437,90,low
A375,antisym_mlp,26,Dasatinib,3,270,0.025095024762545135,0.035192954830285623,0.28837432085398157,0.5518571697801383,0.24649859943977592,0.09500465989788809,65,medium
A375,antisym_mlp,27,Daunorubicin HCl,3,270,0.03274462605797324,0.08161644894806795,0.5996862331286658,0.8408446470287485,0.8533333333333334,0.08879196051030487,68,high
A375,antisym_mlp,28,Decitabine,3,270,0.07053948005572244,0.03036618333147874,-1.3095915001201444,-0.04581059483110878,0.6000267630135153,0.10240322230778805,39,high
A375,antisym_mlp,29,Dexrazoxane HCl,3,270,0.0092588101447958,0.014765766324314276,0.3743089614308084,0.6605179136448996,0.20000000000000004,0.07881374699002408,25,low
A375,antisym_mlp,30,Docetaxel,3,270,0.060410157779727525,0.05116151816932576,-0.18241478823909316,0.33135194942309315,0.783945061172784,0.08136703330406862,89,high
A375,antisym_mlp,31,Doxorubicin HCl,3,270,0.034570040376560036,0.09421727411761223,0.6314165940242995,0.8091792556181511,0.8533333333333334,0.09155104319702269,71,high
A375,antisym_mlp,32,Erlotinib HCl,3,270,0.060699843838597424,0.07387311650817668,0.1789433032460802,0.4548830367634724,0.3830409356725146,0.0723025495057817,47,medium
A375,antisym_mlp,33,Estramustine phosphate,3,270,0.030553546320332522,0.028223608824271676,-0.0837011640084769,0.1479048412720042,0.22321036451471232,0.09711835804658255,61,low
A375,antisym_mlp,34,Etoposide,3,270,0.04236626643901903,0.05449088401325458,0.22044971671685118,0.4951713874991262,0.7530864197530865,0.07444570510854832,66,high
A375,antisym_mlp,35,Everolimus,3,270,0.0359043255806446,0.06028155367629053,0.41244729182702455,0.6567640144566262,0.8727272727272727,0.07018122661328084,106,high
A375,antisym_mlp,36,Exemestane,3,270,0.019194093181922948,0.015669995830980086,-0.21949242151443613,0.3184678144196519,0.21043771043771042,0.06498363721365125,41,low
A375,antisym_mlp,37,Floxuridine,3,270,0.11371802188389947,0.12974153777635122,0.12352338958344018,0.3627191179466067,0.4716981132075471,0.08764492753623188,39,medium
A375,antisym_mlp,38,Fludarabine Phosphate,3,270,0.0281043921612239,0.026189684811012057,-0.06421232554346505,0.29944413561619015,0.4615384615384615,0.09256531287242732,50,medium
A375,antisym_mlp,39,Fluorouracil (5-FU),3,270,0.05911817614632894,0.07618031545684374,0.22533265892235257,0.4701206422700828,0.3406404470234257,0.04865839162589003,19,medium
A375,antisym_mlp,40,Fulvestrant,3,270,0.04934387719372239,0.03961063057545827,-0.2380695331379877,0.06205289267863361,0.24242424242424243,0.0834512755900666,62,medium
A375,antisym_mlp,41,Gefitinib,3,270,0.009859821514811164,0.01962064879917323,0.49703347705612133,0.7284398853372598,0.4444444444444444,0.08052737460270258,60,medium
A375,antisym_mlp,42,Gemcitabine HCl,3,270,0.184392233816615,0.29410586998636973,0.3722406610715014,0.8236955320482638,0.5361111111111111,0.09860517939255564,40,high
A375,antisym_mlp,43,Hydroxyurea,3,270,0.027126945462178403,0.04212646417891689,0.3557516179992299,0.6053326802985991,0.19354838709677416,0.04662857445869965,10,low
A375,antisym_mlp,44,Ifosfamide,3,270,0.011209531893694382,0.017191581250965236,0.35459364532828164,0.6228788494092478,0.22891963109354416,0.05826601958612903,30,low
A375,antisym_mlp,45,Imatinib Mesylate,3,270,0.010985119077002082,0.01666506380598255,0.3410466291439733,0.6200531836447719,0.4360725563633694,0.09399383918229147,65,medium
A375,antisym_mlp,46,Imiquimod,3,270,0.05885623388013143,0.07820839527762918,0.24701210730467413,0.5185023480625196,0.20895522388059704,0.0923867798867799,37,low
A375,antisym_mlp,47,Irinotecan HCl,3,270,0.032848975843190346,0.054264326851444195,0.39214954458089585,0.633379319338973,0.5161290322580645,0.09716968266456859,78,high
A375,antisym_mlp,48,Ixabepilone,3,270,0.04948407955031316,0.05631000966340984,0.11660544732446827,0.3802433249753289,0.1595959595959596,0.08211498178168473,67,low
A375,antisym_mlp,49,Lapatinib Ditosylate,3,270,0.02065741331964176,0.03858585051863432,0.46565198170045363,0.7277121148650528,0.31683168316831684,0.07943679944118047,73,medium
A375,antisym_mlp,50,Lenalidomide,3,270,0.01900678788615506,0.01893494371416976,-0.004064847409689228,0.4271149965224698,0.5454545454545454,0.08095545225121314,39,high
A375,antisym_mlp,51,Letrozole,3,270,0.01579323333598093,0.01943380190736767,0.18462225374692842,0.4703119005734047,0.26,0.052992069214131216,29,medium
A375,antisym_mlp,52,Lomustine; CCNU,3,270,0.01425973722695187,0.01738060165113065,0.17509619529540532,0.5438826842243243,0.5277777777777778,0.06420712572028361,30,high
A375,antisym_mlp,53,Mechlorethamine HCl,3,270,0.03749837734793716,0.03391530602024372,-0.10695246631013307,0.24899802627276713,0.22847222222222222,0.032009440723849696,12,low
A375,antisym_mlp,54,Megestrol acetate,3,270,0.02806037208093966,0.013983733692126715,-1.0253108988834783,0.10552057865542179,0.21955430006277465,0.07804979930333254,48,low
A375,antisym_mlp,55,Melphalan,3,270,0.027600251274968596,0.0247721156308236,-0.11618314048256069,0.296751975153629,0.4669189795346229,0.08721078057462496,32,medium
A375,antisym_mlp,56,Mercaptopurine,3,270,0.018991120291265387,0.032160264438271406,0.4098853174249822,0.6488099643149358,0.5333333333333333,0.06527865087647695,20,high
A375,antisym_mlp,57,Methotrexate,3,270,0.02450054042546704,0.04478476590343544,0.45667219987934304,0.693929649945784,0.6527777777777778,0.08841257643003986,58,high
A375,antisym_mlp,58,Methoxsalen,3,270,0.015274708834985754,0.035674115940103945,0.5726325834013725,0.7605686354214388,0.12301587301587302,0.07984964097323648,31,low
A375,antisym_mlp,59,Mitomycin C,3,270,0.12015247473992192,0.10274426146549857,-0.16964234707549672,-0.10956214051504982,0.1393195521102498,0.08976601506304475,50,low
A375,antisym_mlp,60,Mitotane; o;p'-DDD,3,270,0.021259049421845807,0.017809084666783968,-0.19286329289727008,0.16640252893118115,0.125,0.046858378093625926,25,low
A375,antisym_mlp,61,Mitoxantrone HCl,3,270,0.13764424473926887,0.1671738379694342,0.176933626401083,0.5187445415867679,0.16666666666666666,0.07950759654182714,31,low
A375,antisym_mlp,62,Nelarabine,3,270,0.021984051833040377,0.023737987617864,0.07391159082178382,0.4237685956052967,0.5157232704402516,0.08575899731477958,45,medium
A375,antisym_mlp,63,Nilotinib,3,270,0.0272052589760296,0.030766458835954507,0.11794867217288525,0.3927833742386077,0.4182872371074618,0.08841461151986041,70,medium
A375,antisym_mlp,64,Oxaliplatin,3,270,0.01033961925128323,0.025336336895716408,0.5925586978206688,0.7950358030709767,0.21832358674463936,0.057316125278105666,16,low
A375,antisym_mlp,65,Paclitaxel,3,270,0.021784694192371317,0.03285854130187854,0.33508001778532687,0.6046201509474884,0.7676767676767676,0.08489718815805773,86,high
A375,antisym_mlp,66,Pazopanib HCl,3,270,0.021450964386435314,0.03701845279367366,0.4206232735982809,0.6776641976173742,0.25773195876288657,0.07873931623931624,57,medium
A375,antisym_mlp,67,Pemetrexed Disodium,3,270,0.02944176398924515,0.032725563000258626,0.1057814763662455,0.44389497821547735,0.37804878048780494,0.08495026321113279,55,medium
A375,antisym_mlp,68,Pentostatin,3,270,0.020193494181252932,0.020860333875544895,0.04030978231919791,0.41198174315693725,0.46896955503512877,0.07789992077211179,44,medium
A375,antisym_mlp,69,Pipobroman,3,270,0.01528441860176324,0.014588702408707112,-0.0643603004460513,0.3652950150134255,0.1724137931034483,0.06685621082070094,18,low
A375,antisym_mlp,70,Plicamycin,3,270,0.05553993124163117,0.08380301912282397,0.3382060437752787,0.6248408336476975,0.24003048006096014,0.07129715396928511,86,medium
A375,antisym_mlp,71,Pralatrexate,3,270,0.027367368693653357,0.054184026838028955,0.4907608844426781,0.7220615734059339,0.6527777777777778,0.08558019575469152,61,high
A375,antisym_mlp,72,Procarbazine HCl,3,270,0.016946116503316008,0.02721436170258948,0.37707633279447667,0.6050006716449907,0.24074074074074073,0.09606431880542488,30,medium
A375,antisym_mlp,73,Raloxifene HCl,3,270,0.0419673901106124,0.017634339372126842,-1.359992971980713,0.26570843323937915,0.21126760563380284,0.0894105894105894,51,low
A375,antisym_mlp,74,Romidepsin,3,270,0.04001643311592716,0.061311418789948995,0.3459315207620148,0.6233550263935476,0.14615384615384616,0.06435446584379366,59,low
A375,antisym_mlp,75,Sirolimus (Rapamycin),3,270,0.028839510420582155,0.06455078365770454,0.5540503268510016,0.7941102452280285,0.8727272727272727,0.06541534524602914,100,high
A375,antisym_mlp,76,Streptozocin,3,270,0.01513797059965146,0.0199019545869422,0.23795913476612351,0.6392518623628408,0.2413793103448276,0.07155275148473096,35,medium
A375,antisym_mlp,77,Sunitinib Malate,3,270,0.02671922917471929,0.036843823893136986,0.2742809358132882,0.5584157822211285,0.15527777777777776,0.09524389205047175,57,low
A375,antisym_mlp,78,Tamoxifen Citrate,3,270,0.029866319131121297,0.04501457476184271,0.33894778976399503,0.647342143340352,0.19441649899396377,0.0794667946162742,35,low
A375,antisym_mlp,79,Temozolomide,3,270,0.06193567516007372,0.0866537022768283,0.28682969976126277,0.5932857283401854,0.1835071707953064,0.08800103674634231,32,low
A375,antisym_mlp,80,Teniposide,3,270,0.052199807248175856,0.06274569599828321,0.17774724458636146,0.5045442233457104,0.7530864197530865,0.0793254261333256,76,high
A375,antisym_mlp,81,Thalidomide,3,270,0.03854598117599505,0.048013575208202854,0.1974374213968019,0.542798484085251,0.5454545454545454,0.08860579696088232,29,high
A375,antisym_mlp,82,Thioguanine,3,270,0.036077304288059546,0.047979750867283066,0.24803827827690905,0.5329381094887224,0.5333333333333333,0.05647152463190199,26,high
A375,antisym_mlp,83,Thiotepa,3,270,0.02656634426620236,0.04591154155795202,0.41774479939157133,0.6866842526458098,0.15,0.01755990027314891,11,low
A375,antisym_mlp,84,Topotecan HCl,3,270,0.0434798814624072,0.04955037200635151,0.12459432739891936,0.47355359272650327,0.5161290322580645,0.09818070684078888,63,high
A375,antisym_mlp,85,Tretinoin,3,270,0.01136169646611202,0.020389656113651688,0.44327141961246613,0.6803692279441074,0.16,0.06634766327279697,39,low
A375,antisym_mlp,86,Triethylenemelamine,3,270,0.049206417635345306,0.0747783041475956,0.34215003511691017,0.6161862812145209,0.15,0.04649295443514136,12,low
A375,antisym_mlp,87,Uracil mustard,3,270,0.021038161761932437,0.04240814308999463,0.5006865943073519,0.7159673443521136,0.3495827843653931,0.06004685908737081,27,medium
A375,antisym_mlp,88,Vemurafenib,3,270,0.05895738390146771,0.06912652813570752,0.1486705714204395,0.48915560241093775,0.2110091743119266,0.09557300744924291,59,low
A375,antisym_mlp,89,Vinblastine Sulfate,3,270,0.025916930128025317,0.051876856362600476,0.49772510827201827,0.7726231851568207,0.8352430100002916,0.0877337429595494,96,high
A375,antisym_mlp,90,Vincristine Sulfate,3,270,0.042614257845642156,0.07422415730594893,0.4220697931901003,0.680823902155856,0.883495145631068,0.08586932625409242,98,high
A375,antisym_mlp,91,Vinorelbine Tartrate,3,270,0.04107020896785218,0.08656099660797027,0.5264709961609934,0.7840751861753178,0.7100066167862779,0.08350008113018077,97,high
A375,antisym_mlp,92,Vismodegib,3,270,0.005408922335185446,0.016448652782986708,0.669226939146777,0.8158761459944103,0.2692307692307692,0.08421401882516284,48,medium
A375,antisym_mlp,93,Vorinostat,3,270,0.03462532413000496,0.029923647387884892,-0.1558999938751139,0.278291386828401,0.2133200354609929,0.08637978095270726,27,low
A375,antisym_mlp,94,Zoledronic Acid,3,270,0.027173916436009176,0.02521698787522098,-0.08294785834331453,0.28507326248437487,0.14925373134328357,0.06302238702854114,27,low
A375,antisym_mlp,95,abiraterone,3,270,0.034040844590366416,0.03871393132634148,0.1102671115332684,0.2697526150689822,0.20779727095516567,0.0772259236826166,47,low
A375,antisym_mlp,96,carfilzomib,3,270,0.0595735013292766,0.07890939877485888,0.24712256971268212,0.5503887282932826,0.3176470588235294,0.0912286719806657,62,medium
A375,antisym_mlp,97,sorafenib,3,270,0.011669506757029243,0.01877034038825155,0.3769891297456554,0.7143934114229739,0.2692307692307692,0.08387112887112887,51,medium
A375,antisym_mlp,98,valrubicin,3,270,0.1026030386003735,0.06878320017931404,-0.49849101933455264,0.7164340808249104,0.6161616161616161,0.08593169218729456,89,high
A375,antisym_mlp,99,vandetanib,3,270,0.026217395983700473,0.036238131597737866,0.27696963933605623,0.5852415610837393,0.4444444444444444,0.08475565669865355,57,medium
A375,lowrank,0,Allopurinol,3,270,0.029075312721362517,0.03958927327852521,0.2690516090279449,0.6532871870085417,0.29411764705882354,0.06452228327228328,24,medium
A375,lowrank,1,Altretamine,3,270,0.036060503074067475,0.05818006593909338,0.37696248313458014,0.7273147895289319,0.15,0.044741180177612826,11,low
A375,lowrank,2,Amifostine,3,270,0.02319657822392343,0.023152876388547943,-0.002782335859368638,0.3095312040460841,0.1574074074074074,0.04659934817474234,25,low
A375,lowrank,3,Aminolevulinic Acid,3,270,0.02749117760213317,0.035611709419874044,0.22935347200875547,0.5556068466844762,0.20512820512820515,0.049533947104918714,16,low
A375,lowrank,4,Anastrozole,3,270,0.01859729882858271,0.017646152333121983,-0.053945800629745334,0.3975052216001112,0.26,0.06361016766886678,34,medium
A375,lowrank,5,Arsenic Trioxide,3,270,0.019393854142947472,0.032269243400325505,0.3977188827605988,0.5748477361049038,0.0,0.0,2,low
A375,lowrank,6,Axitinib,3,270,0.02363862589848571,0.03414742883096938,0.3066681895049646,0.7120517262086201,0.2122329362828512,0.08434343459524458,52,low
A375,lowrank,7,Azacitidine,3,270,0.021365924158850563,0.019903949595805107,-0.07244852554036325,0.4303443155422518,0.6444444444444445,0.09173683678469706,37,high
A375,lowrank,8,Bendamustine HCl,3,270,0.01933966081767569,0.02748869413851927,0.28751175289437453,0.6359507631109894,0.52,0.1007042290041646,45,high
A375,lowrank,9,Bleomycin,3,270,0.09634955568358705,0.07334021664103064,-0.3200048332362034,0.36377817735957585,0.14039938556067588,0.06967887619656707,139,low
A375,lowrank,10,Bortezomib,3,270,0.04898241265252174,0.054377065665551595,0.09906883374835151,0.4089991254280095,0.3176470588235294,0.08824003031164157,50,medium
A375,lowrank,11,Busulfan,3,270,0.05583173135426688,0.09062810494854164,0.3844057276627792,0.6856450536423924,0.11159045153868279,0.04225389866930251,15,low
A375,lowrank,12,Cabazitaxel,3,270,0.18066092511991272,0.18811202773242686,0.039518557199659465,0.3428105935094717,0.7920792079207922,0.0835825462699949,92,high
A375,lowrank,13,Capecitabine,3,270,0.02524741584819895,0.02606736599953306,0.019588171558502527,0.48891947891735416,0.2857142857142857,0.10896409743125897,53,medium
A375,lowrank,14,Carboplatin,3,270,0.012357656436446623,0.028369419054141826,0.566568491081375,0.7558906146355167,0.19576719576719573,0.04949875705374901,17,low
A375,lowrank,15,Carmustine,3,270,0.017156822245568523,0.028998579936517384,0.383134277045162,0.6521063545207625,0.5277777777777778,0.04744337395662999,25,high
A375,lowrank,16,Celecoxib,3,270,0.012834644493925402,0.02959372113405995,0.5628306563198999,0.7473275633899981,0.1744507870610621,0.07483050875635489,40,low
A375,lowrank,17,Chlorambucil,3,270,0.009752320931765172,0.01325434965445005,0.2671533844670463,0.5749277830512315,0.5365853658536586,0.0772604588394062,31,high
A375,lowrank,18,Cisplatin,3,270,0.013263470763401638,0.020811174368276755,0.36531564343394424,0.5875683593836912,0.057539682539682536,0.0,5,low
A375,lowrank,19,Cladribine,3,270,0.03556439950874824,0.051932218448724865,0.3088767457243231,0.5813719322310368,0.6008004574042309,0.08475719323824414,44,high
A375,lowrank,20,Clofarabine,3,270,0.093032275981579,0.10900759941306341,0.14778803300411858,0.5304226464544436,0.5787878787878787,0.07585265922212647,45,high
A375,lowrank,21,Crizotinib,3,270,0.013204519443010468,0.022006322173572318,0.3999424037281783,0.6289298706404228,0.1854901960784314,0.08873831713853586,60,low
A375,lowrank,22,Cyclophosphamide,3,270,0.030999972665660024,0.04460610117367092,0.30432650716631465,0.6324846199831682,0.26988636363636365,0.04495492294710663,27,medium
A375,lowrank,23,Cytarabine; Ara-C,3,270,0.057065228850993625,0.0973304424264025,0.4115755508598715,0.7412138854887108,0.6310185185185185,0.09464066016504126,37,high
A375,lowrank,24,Dacarbazine,3,270,0.018991571019456237,0.028476237587448324,0.3356229899973348,0.6085081829243001,0.20094760312151616,0.08050745077706396,31,low
A375,lowrank,25,Dactinomycin,3,270,0.07964415700043798,0.07467478126368249,-0.06632599756470425,0.22160948501272923,0.18052333557833822,0.09936411144052437,90,low
A375,lowrank,26,Dasatinib,3,270,0.02285251480146221,0.035192954830285623,0.3473481116947265,0.592532547432857,0.24649859943977592,0.09500465989788809,65,medium
A375,lowrank,27,Daunorubicin HCl,3,270,0.05591878174573311,0.08161644894806795,0.31327545970426873,0.7710158751875884,0.8533333333333334,0.08879196051030487,68,high
A375,lowrank,28,Decitabine,3,270,0.07738344405073933,0.03036618333147874,-1.5172187692250703,-0.06701098265982294,0.6000267630135153,0.10240322230778805,39,high
A375,lowrank,29,Dexrazoxane HCl,3,270,0.009478339359243344,0.014765766324314276,0.35888599594308107,0.6499984504971031,0.20000000000000004,0.07881374699002408,25,low
A375,lowrank,30,Docetaxel,3,270,0.05814734871036392,0.05116151816932576,-0.14068913691560128,0.40970551370816044,0.783945061172784,0.08136703330406862,89,high
A375,lowrank,31,Doxorubicin HCl,3,270,0.03457267714214557,0.09421727411761223,0.6306850648979282,0.8119468650927365,0.8533333333333334,0.09155104319702269,71,high
A375,lowrank,32,Erlotinib HCl,3,270,0.06526773724831239,0.07387311650817668,0.11745862159267151,0.42162238051842654,0.3830409356725146,0.0723025495057817,47,medium
A375,lowrank,33,Estramustine phosphate,3,270,0.03252641779139726,0.028223608824271676,-0.1538034287556401,0.12869545819141082,0.22321036451471232,0.09711835804658255,61,low
A375,lowrank,34,Etoposide,3,270,0.043088510373006365,0.05449088401325458,0.2071699202976355,0.4481391462929832,0.7530864197530865,0.07444570510854832,66,high
A375,lowrank,35,Everolimus,3,270,0.03519251576801511,0.06028155367629053,0.41644992655100266,0.6807437673104973,0.8727272727272727,0.07018122661328084,106,high
A375,lowrank,36,Exemestane,3,270,0.015975015778719567,0.015669995830980086,-0.01713688999606607,0.3223559148395634,0.21043771043771042,0.06498363721365125,41,low
A375,lowrank,37,Floxuridine,3,270,0.11824488623195246,0.12974153777635122,0.08844418608567657,0.3106956680267559,0.4716981132075471,0.08764492753623188,39,medium
A375,lowrank,38,Fludarabine Phosphate,3,270,0.026673911870463474,0.026189684811012057,-0.002949687248279228,0.38936892379897037,0.4615384615384615,0.09256531287242732,50,medium
A375,lowrank,39,Fluorouracil (5-FU),3,270,0.06714048322183444,0.07618031545684374,0.11952134531459606,0.34936625111752145,0.3406404470234257,0.04865839162589003,19,medium
A375,lowrank,40,Fulvestrant,3,270,0.041512904448515735,0.03961063057545827,-0.04252385245345924,0.24889860962084867,0.24242424242424243,0.0834512755900666,62,medium
A375,lowrank,41,Gefitinib,3,270,0.011088817399227874,0.01962064879917323,0.43311077827345024,0.6874451451074286,0.4444444444444444,0.08052737460270258,60,medium
A375,lowrank,42,Gemcitabine HCl,3,270,0.17461927636939722,0.29410586998636973,0.4052826169824195,0.8354875385260755,0.5361111111111111,0.09860517939255564,40,high
A375,lowrank,43,Hydroxyurea,3,270,0.02794602997595096,0.04212646417891689,0.33853098297444917,0.5913940719635636,0.19354838709677416,0.04662857445869965,10,low
A375,lowrank,44,Ifosfamide,3,270,0.011809334216180115,0.017191581250965236,0.3178401419393601,0.5810895106128608,0.22891963109354416,0.05826601958612903,30,low
A375,lowrank,45,Imatinib Mesylate,3,270,0.011454072626925363,0.01666506380598255,0.31182084708922925,0.5886570645162662,0.4360725563633694,0.09399383918229147,65,medium
A375,lowrank,46,Imiquimod,3,270,0.05747442150465803,0.07820839527762918,0.2644231880945747,0.5543085807421857,0.20895522388059704,0.0923867798867799,37,low
A375,lowrank,47,Irinotecan HCl,3,270,0.03607927042514112,0.054264326851444195,0.3382290483963677,0.5955974699022414,0.5161290322580645,0.09716968266456859,78,high
A375,lowrank,48,Ixabepilone,3,270,0.04166494291085109,0.05631000966340984,0.2580155265887619,0.5012164443182592,0.1595959595959596,0.08211498178168473,67,low
A375,lowrank,49,Lapatinib Ditosylate,3,270,0.02289927250361772,0.03858585051863432,0.4061114142813504,0.6713148720871697,0.31683168316831684,0.07943679944118047,73,medium
A375,lowrank,50,Lenalidomide,3,270,0.020584289761126317,0.01893494371416976,-0.08309292432167581,0.3876280514996957,0.5454545454545454,0.08095545225121314,39,high
A375,lowrank,51,Letrozole,3,270,0.01860247152511958,0.01943380190736767,0.04565237363474406,0.3086426876759995,0.26,0.052992069214131216,29,medium
A375,lowrank,52,Lomustine; CCNU,3,270,0.01346591917685591,0.01738060165113065,0.22929903626266612,0.5555222429608165,0.5277777777777778,0.06420712572028361,30,high
A375,lowrank,53,Mechlorethamine HCl,3,270,0.039022414949472804,0.03391530602024372,-0.15153366534215937,0.18332122256289543,0.22847222222222222,0.032009440723849696,12,low
A375,lowrank,54,Megestrol acetate,3,270,0.024902263440143717,0.013983733692126715,-0.7935748802468264,0.13701170081159222,0.21955430006277465,0.07804979930333254,48,low
A375,lowrank,55,Melphalan,3,270,0.025249403298577913,0.0247721156308236,-0.021619243589907078,0.3197360967939271,0.4669189795346229,0.08721078057462496,32,medium
A375,lowrank,56,Mercaptopurine,3,270,0.016264682393051063,0.032160264438271406,0.4931640400473393,0.7217978587219984,0.5333333333333333,0.06527865087647695,20,high
A375,lowrank,57,Methotrexate,3,270,0.022484922072976518,0.04478476590343544,0.4992077333148787,0.7410411691503439,0.6527777777777778,0.08841257643003986,58,high
A375,lowrank,58,Methoxsalen,3,270,0.018298762541315013,0.035674115940103945,0.48752108289001805,0.726770276637196,0.12301587301587302,0.07984964097323648,31,low
A375,lowrank,59,Mitomycin C,3,270,0.10705616730124427,0.10274426146549857,-0.04220604378106585,0.11591230897524608,0.1393195521102498,0.08976601506304475,50,low
A375,lowrank,60,Mitotane; o;p'-DDD,3,270,0.017523793426347967,0.017809084666783968,0.014526294921216598,0.27508395213005093,0.125,0.046858378093625926,25,low
A375,lowrank,61,Mitoxantrone HCl,3,270,0.1304888382426912,0.1671738379694342,0.219457210015383,0.6483683666134471,0.16666666666666666,0.07950759654182714,31,low
A375,lowrank,62,Nelarabine,3,270,0.022555121974057193,0.023737987617864,0.05020696566927633,0.40836609138029334,0.5157232704402516,0.08575899731477958,45,medium
A375,lowrank,63,Nilotinib,3,270,0.02703774434673997,0.030766458835954507,0.12443255448590951,0.3957425662126138,0.4182872371074618,0.08841461151986041,70,medium
A375,lowrank,64,Oxaliplatin,3,270,0.0107457302308842,0.025336336895716408,0.5762932734560234,0.7800212377891279,0.21832358674463936,0.057316125278105666,16,low
A375,lowrank,65,Paclitaxel,3,270,0.023226705014760294,0.03285854130187854,0.2882122503617417,0.47592980294477466,0.7676767676767676,0.08489718815805773,86,high
A375,lowrank,66,Pazopanib HCl,3,270,0.024711314234360075,0.03701845279367366,0.3308131983735082,0.5894207925692884,0.25773195876288657,0.07873931623931624,57,medium
A375,lowrank,67,Pemetrexed Disodium,3,270,0.02344797013277008,0.032725563000258626,0.28737950543935487,0.5930128514617836,0.37804878048780494,0.08495026321113279,55,medium
A375,lowrank,68,Pentostatin,3,270,0.020627779101491397,0.020860333875544895,0.015108656020065059,0.3821644004888561,0.46896955503512877,0.07789992077211179,44,medium
A375,lowrank,69,Pipobroman,3,270,0.01401082234687217,0.014588702408707112,0.03510756170480659,0.3666447080292181,0.1724137931034483,0.06685621082070094,18,low
A375,lowrank,70,Plicamycin,3,270,0.05751329393166932,0.08380301912282397,0.31511485934870115,0.6309038409579154,0.24003048006096014,0.07129715396928511,86,medium
A375,lowrank,71,Pralatrexate,3,270,0.026823925644119517,0.054184026838028955,0.5053587946290876,0.7313617404219063,0.6527777777777778,0.08558019575469152,61,high
A375,lowrank,72,Procarbazine HCl,3,270,0.021184649600395736,0.02721436170258948,0.22067247909911292,0.48763908058418765,0.24074074074074073,0.09606431880542488,30,medium
A375,lowrank,73,Raloxifene HCl,3,270,0.042640188156377046,0.017634339372126842,-1.4136214173916664,0.2519832389648678,0.21126760563380284,0.0894105894105894,51,low
A375,lowrank,74,Romidepsin,3,270,0.04145247597008054,0.061311418789948995,0.32313830548755723,0.6156222837911217,0.14615384615384616,0.06435446584379366,59,low
A375,lowrank,75,Sirolimus (Rapamycin),3,270,0.030504894455328575,0.06455078365770454,0.528118686036999,0.7641885825625284,0.8727272727272727,0.06541534524602914,100,high
A375,lowrank,76,Streptozocin,3,270,0.017246081341630946,0.0199019545869422,0.13747695872295285,0.5683235371554132,0.2413793103448276,0.07155275148473096,35,medium
A375,lowrank,77,Sunitinib Malate,3,270,0.03204824293853107,0.036843823893136986,0.1293700554514916,0.45053775906776955,0.15527777777777776,0.09524389205047175,57,low
A375,lowrank,78,Tamoxifen Citrate,3,270,0.0322354680075141,0.04501457476184271,0.27962209037671953,0.606710648838877,0.19441649899396377,0.0794667946162742,35,low
A375,lowrank,79,Temozolomide,3,270,0.05390844267825709,0.0866537022768283,0.37830558917769014,0.6832807432716231,0.1835071707953064,0.08800103674634231,32,low
A375,lowrank,80,Teniposide,3,270,0.04352855350749013,0.06274569599828321,0.3106769650960907,0.5768962891962309,0.7530864197530865,0.0793254261333256,76,high
A375,lowrank,81,Thalidomide,3,270,0.03800892267804145,0.048013575208202854,0.2093149959310513,0.5528769354061058,0.5454545454545454,0.08860579696088232,29,high
A375,lowrank,82,Thioguanine,3,270,0.03132355480996368,0.047979750867283066,0.34690124967314184,0.5934722901021464,0.5333333333333333,0.05647152463190199,26,high
A375,lowrank,83,Thiotepa,3,270,0.030417573359748647,0.04591154155795202,0.33831698053449105,0.6744108524445535,0.15,0.01755990027314891,11,low
A375,lowrank,84,Topotecan HCl,3,270,0.03982512577460098,0.04955037200635151,0.19769646361355217,0.5061473588289088,0.5161290322580645,0.09818070684078888,63,high
A375,lowrank,85,Tretinoin,3,270,0.01687190013060075,0.020389656113651688,0.1685368743519767,0.4618426265596849,0.16,0.06634766327279697,39,low
A375,lowrank,86,Triethylenemelamine,3,270,0.051278724458443725,0.0747783041475956,0.313689640285508,0.6152530591093271,0.15,0.04649295443514136,12,low
A375,lowrank,87,Uracil mustard,3,270,0.02275248220508203,0.04240814308999463,0.4602381140778001,0.6998050603510242,0.3495827843653931,0.06004685908737081,27,medium
A375,lowrank,88,Vemurafenib,3,270,0.060897156643813184,0.06912652813570752,0.11831801061549463,0.47585926995030237,0.2110091743119266,0.09557300744924291,59,low
A375,lowrank,89,Vinblastine Sulfate,3,270,0.030850699917880742,0.051876856362600476,0.40442139195882393,0.6701065618515285,0.8352430100002916,0.0877337429595494,96,high
A375,lowrank,90,Vincristine Sulfate,3,270,0.034656937161618995,0.07422415730594893,0.5311738097694997,0.7623728628440278,0.883495145631068,0.08586932625409242,98,high
A375,lowrank,91,Vinorelbine Tartrate,3,270,0.04505222171184114,0.08656099660797027,0.4815256904933527,0.7034957312566958,0.7100066167862779,0.08350008113018077,97,high
A375,lowrank,92,Vismodegib,3,270,0.006449924709929968,0.016448652782986708,0.6063749330860017,0.7877475925281336,0.2692307692307692,0.08421401882516284,48,medium
A375,lowrank,93,Vorinostat,3,270,0.035667923546061936,0.029923647387884892,-0.19086631192763415,0.2993994075283121,0.2133200354609929,0.08637978095270726,27,low
