tag,screen,representation,coverage,fold_key,partition,fold,model,n_params,synthetic_target,mse,mse_zero,skill,pearson,spearman,mae,rmse,sign_accuracy,n_pairs
control_random,PANC1,random,1.0,p0f7,0,7,zero,0,False,0.026437030479925832,0.026437030479925832,0.0,,,0.10898388941333334,0.16259468158560977,,900
control_random,PANC1,random,1.0,p0f8,0,8,zero,0,False,0.018701166458354103,0.018701166458354103,0.0,,,0.09375286591666666,0.13675220823940687,,900
control_random,PANC1,random,1.0,p0f9,0,9,zero,0,False,0.02526178318111573,0.02526178318111573,0.0,,,0.10704528021888889,0.15893955826387504,,900
control_random,PANC1,random,1.0,p0f0,0,0,potential,1714,False,0.019928969230221704,0.02475102825608407,0.19482257367134037,0.44600939979568055,0.3970398152754922,0.10508957391896372,0.1411700011695888,0.73224043715847,900
control_random,PANC1,random,1.0,p0f1,0,1,potential,1688,False,0.024080936249989193,0.029085872123542585,0.17207446461618436,0.4206332339991521,0.4405734163457815,0.1122373431981894,0.15518033461102343,0.7783505154639175,900
control_random,A375,random,1.0,p0f7,0,7,lowrank,15616,False,0.04500597547488599,0.05378434351846589,0.16321418965662382,0.412974811415715,0.3515541788734719,0.14554164950756898,0.2121461182178123,0.672566371681416,900
control_random,PANC1,random,1.0,p0f2,0,2,potential,55232,False,0.024962749008199454,0.030094389082679626,0.17051816736939873,0.4282801298529732,0.3596941574812403,0.11443140078294047,0.1579960411155908,0.7010869565217391,900
control_random,PANC1,random,1.0,p0f3,0,3,potential,1684,False,0.027604101514789207,0.03431265894358678,0.195512607747102,0.4504081458201545,0.4380687877392442,0.12164148184822833,0.16614482090871568,0.7611940298507462,900
control_random,A375,random,1.0,p0f6,0,6,lowrank,112996,False,0.02541994191286258,0.03249369476850163,0.21769616862703234,0.47660501520909526,0.4528202627410652,0.11363387478302021,0.15943632557501625,0.8115384615384615,900
control_random,PANC1,random,1.0,p0f4,0,4,potential,55264,False,0.024920722338265026,0.0305336392038994,0.18382731348045656,0.4356053093430088,0.4021374841203508,0.11481861929431482,0.1578629859665179,0.7127937336814621,900
control_random,PANC1,random,1.0,p0f5,0,5,potential,55488,False,0.016695417712872387,0.020459058036238174,0.1839596093182505,0.436333647451042,0.4108003096300119,0.09777009135227675,0.1292107492156608,0.8,900
control_random,A375,random,1.0,p0f8,0,8,lowrank,15490,False,0.03130259812328203,0.043628033075616246,0.28251181828371064,0.528739737838375,0.38734739178690347,0.12663117817586994,0.1769254027077006,0.7540983606557377,900
control_random,A375,random,1.0,p0f9,0,9,lowrank,5119,False,0.026979068832529013,0.04058104429398822,0.33518051834546403,0.5790311482655448,0.5187867968561278,0.11832071413727505,0.16425306338856824,0.8,900
control_random,PANC1,random,1.0,p0f7,0,7,potential,1728,False,0.02262056491316776,0.026437030479925832,0.14436059941210078,0.38352034584529127,0.3410092934271112,0.10988132809378985,0.15040134611487943,0.7232876712328767,900
control_random,PANC1,random,1.0,p0f6,0,6,potential,1763,False,0.01830315931209796,0.02117219936406537,0.135509778773239,0.386150983797943,0.3882717386070847,0.09945162959154336,0.13528916923426634,0.739938080495356,900
control_random,PANC1,random,1.0,p0f8,0,8,potential,54912,False,0.015149277378114983,0.018701166458354103,0.1899287452549483,0.4437493885450128,0.4158511800631853,0.09280497179285602,0.12308240076515807,0.7703488372093024,900
control_random,PANC1,random,1.0,p0f9,0,9,potential,54624,False,0.02045642858569953,0.02526178318111573,0.1902223038240788,0.4365937975515294,0.39132196459501806,0.10556763168177025,0.1430259717173756,0.7506775067750677,900
control_random,PANC1,random,1.0,p0f1,0,1,lowrank,8456,False,0.024475492313754222,0.029085872123542585,0.1585092511651609,0.4119802414515418,0.432200467737203,0.11326431131085744,0.15644645190529002,0.7448453608247423,900
control_random,PANC1,random,1.0,p0f0,0,0,lowrank,8586,False,0.018395412689543773,0.02475102825608407,0.2567818799599979,0.5080408133685183,0.44320693400033007,0.10156547164453397,0.13562968955779472,0.7704918032786885,900
control_random,PANC1,random,1.0,p0f3,0,3,lowrank,8436,False,0.02700829862006651,0.03431265894358678,0.2128765461029798,0.471754385795694,0.4845486969737,0.11839257752045824,0.16434201720821887,0.7835820895522388,900
control_random,PANC1,random,1.0,p0f2,0,2,lowrank,110500,False,0.024962748643309465,0.030094389082679626,0.17051817949424997,0.4282801444353952,0.3596941574812403,0.11443140184692194,0.15799603996084668,0.7010869565217391,900
control_random,PANC1,random,1.0,p0f4,0,4,lowrank,110564,False,0.024920891434056375,0.0305336392038994,0.18382177546416512,0.43559817519408583,0.4020820601836135,0.11481905507581094,0.15786352154331404,0.7127937336814621,900
control_shuffled,A375,shuffled,1.0,p0f0,0,0,zero,0,False,0.04720622579083599,0.04720622579083599,0.0,,,0.1399710212366667,0.2172699376141025,,900
control_shuffled,A375,shuffled,1.0,p0f1,0,1,zero,0,False,0.05498616695905571,0.05498616695905571,0.0,,,0.16136696978555556,0.2344912939941603,,900
control_shuffled,A375,shuffled,1.0,p0f2,0,2,zero,0,False,0.06240251652380649,0.06240251652380649,0.0,,,0.1735544849888889,0.24980495696404123,,900
control_shuffled,A375,shuffled,1.0,p0f3,0,3,zero,0,False,0.049716285185832335,0.049716285185832335,0.0,,,0.1371382143777778,0.2229714896255401,,900
control_shuffled,A375,shuffled,1.0,p0f4,0,4,zero,0,False,0.042738339298179884,0.042738339298179884,0.0,,,0.1385179575888889,0.20673253081743057,,900
control_random,PANC1,random,1.0,p0f5,0,5,lowrank,15652,False,0.01634702973683999,0.020459058036238174,0.20098815361463562,0.4524936129259438,0.42109329353081504,0.09616549066486417,0.12785550334983625,0.784375,900
control_shuffled,A375,shuffled,1.0,p0f5,0,5,zero,0,False,0.0627908918204923,0.0627908918204923,0.0,,,0.1636025799566667,0.25058110826734786,,900
control_shuffled,A375,shuffled,1.0,p0f6,0,6,zero,0,False,0.03249369476850163,0.03249369476850163,0.0,,,0.10886890190222222,0.18026007535919214,,900
control_shuffled,A375,shuffled,1.0,p0f7,0,7,zero,0,False,0.05378434351846589,0.05378434351846589,0.0,,,0.14940337348333332,0.2319145176966416,,900
control_shuffled,A375,shuffled,1.0,p0f8,0,8,zero,0,False,0.043628033075616246,0.043628033075616246,0.0,,,0.1320727284,0.20887324643337224,,900
control_shuffled,A375,shuffled,1.0,p0f9,0,9,zero,0,False,0.04058104429398822,0.04058104429398822,0.0,,,0.13317899278,0.20144737350977854,,900
control_shuffled,A375,shuffled,1.0,p0f0,0,0,potential,1089,False,0.037874978722394266,0.04720622579083599,0.19766983935100302,0.46446079490345094,0.4026575999888066,0.1377734550874775,0.1946149498943857,0.7395209580838323,900
control_shuffled,A375,shuffled,1.0,p0f1,0,1,potential,36864,False,0.05218261894528172,0.05498616695905571,0.05098642383750074,0.3160263930283685,0.2662173657004515,0.17384020048870627,0.22843515260415093,0.6757493188010899,900
control_shuffled,A375,shuffled,1.0,p0f3,0,3,potential,35552,False,0.0335230207954339,0.049716285185832335,0.3257134826117909,0.5775373825614223,0.48136510456597276,0.13228396703720124,0.1830929293977075,0.7781350482315113,900
control_shuffled,A375,shuffled,1.0,p0f2,0,2,potential,36448,False,0.051128646722594984,0.06240251652380649,0.18066370443426805,0.4234798299007766,0.36263149296069086,0.1687725424915416,0.22611644505120582,0.7125890736342043,900
control_random,PANC1,random,1.0,p0f6,0,6,lowrank,5293,False,0.01918954226548527,0.02117219936406537,0.09364436185808722,0.3455695361597889,0.3609879518369776,0.10174051454403184,0.13852632336666296,0.718266253869969,900
control_random,PANC1,random,1.0,p0f7,0,7,lowrank,8656,False,0.023201559683788488,0.026437030479925832,0.12238404758030985,0.36459116866570557,0.33298836171402685,0.11118278976447461,0.1523205819440974,0.7041095890410959,900
control_random,PANC1,random,1.0,p0f8,0,8,lowrank,109860,False,0.015127107646231144,0.018701166458354103,0.19111421846771337,0.44329457248954607,0.41602634077326023,0.09251265644605296,0.12299230726444293,0.7761627906976745,900
control_random,PANC1,random,1.0,p0f9,0,9,lowrank,109284,False,0.020456428748104244,0.02526178318111573,0.19022229739520902,0.4365937903070865,0.39132196459501806,0.10556763171186138,0.14302597228512115,0.7506775067750677,900
control_shuffled,A375,shuffled,1.0,p0f4,0,4,potential,1142,False,0.03459161471164163,0.042738339298179884,0.1906186510828044,0.44127128652800296,0.3818558294516413,0.13467744980803295,0.18598821121684467,0.7337110481586402,900
control_shuffled,A375,shuffled,1.0,p0f5,0,5,potential,1130,False,0.054081422041730005,0.0627908918204923,0.13870594167799177,0.37014998285731515,0.3189641139474658,0.16375451076315004,0.23255412712254755,0.6972972972972973,900
control_shuffled,A375,shuffled,1.0,p0f6,0,6,potential,35328,False,0.028619860792477976,0.03249369476850163,0.1192180207151704,0.4235359721337286,0.3667583787140478,0.12416747852027422,0.16917405472612512,0.7576923076923077,900
control_shuffled,A375,shuffled,1.0,p0f7,0,7,potential,1100,False,0.04651351502094627,0.05378434351846589,0.1351848516106422,0.3800122474727858,0.28891923734885266,0.15484070631086364,0.21566992145625286,0.6902654867256637,900
control_shuffled,A375,shuffled,1.0,p0f8,0,8,potential,1128,False,0.04080957435777377,0.043628033075616246,0.06460201203564497,0.29694862559495117,0.18678161331063373,0.14772186370453697,0.20201379744407008,0.5770491803278689,900
control_shuffled,A375,shuffled,1.0,p0f9,0,9,potential,35072,False,0.03281484138702111,0.04058104429398822,0.19137513689162544,0.474043177520427,0.407271202392431,0.13246928289990986,0.18114867205425797,0.7424242424242424,900
control_shuffled,A375,shuffled,1.0,p0f0,0,0,lowrank,3271,False,0.037874973196184075,0.04720622579083599,0.19766995641628615,0.4644609573065593,0.4026575999888066,0.13777344469795774,0.19461493569658028,0.7395209580838323,900
control_shuffled,A375,shuffled,1.0,p0f1,0,1,lowrank,73764,False,0.05215199136309071,0.05498616695905571,0.051543429060538215,0.31878060800396096,0.26924935298274033,0.17394171147808385,0.22836810496015136,0.6784741144414169,900
control_shuffled,A375,shuffled,1.0,p0f2,0,2,lowrank,72932,False,0.05112719072890574,0.06240251652380649,0.18068703672550168,0.42350945958806635,0.36268932019257644,0.1687702136639828,0.22611322546216914,0.7125890736342043,900
control_shuffled,A375,shuffled,1.0,p0f3,0,3,lowrank,71140,False,0.03352302037545075,0.049716285185832335,0.32571349105938807,0.5775373843059264,0.48136510456597276,0.13228396755508773,0.18309292825079496,0.7781350482315113,900
control_shuffled,A375,shuffled,1.0,p0f4,0,4,lowrank,73252,False,0.035682729512020436,0.042738339298179884,0.1650885341363727,0.40751699861358326,0.3711160301843994,0.13699049966302576,0.18889872819058479,0.7422096317280453,900
control_shuffled,PANC1,shuffled,1.0,p0f0,0,0,zero,0,False,0.02475102825608407,0.02475102825608407,0.0,,,0.10717258571333334,0.15732459520394154,,900
control_shuffled,PANC1,shuffled,1.0,p0f1,0,1,zero,0,False,0.029085872123542585,0.029085872123542585,0.0,,,0.11768620779,0.17054580652582046,,900
control_shuffled,PANC1,shuffled,1.0,p0f2,0,2,zero,0,False,0.030094389082679626,0.030094389082679626,0.0,,,0.11534724906777778,0.17347734458043687,,900
control_shuffled,PANC1,shuffled,1.0,p0f3,0,3,zero,0,False,0.03431265894358678,0.03431265894358678,0.0,,,0.12617947214444444,0.18523676455711155,,900
control_shuffled,PANC1,shuffled,1.0,p0f4,0,4,zero,0,False,0.0305336392038994,0.0305336392038994,0.0,,,0.11970558801333334,0.17473877418563802,,900
control_shuffled,PANC1,shuffled,1.0,p0f5,0,5,zero,0,False,0.020459058036238174,0.020459058036238174,0.0,,,0.09716873035000001,0.1430351636355137,,900
control_shuffled,PANC1,shuffled,1.0,p0f6,0,6,zero,0,False,0.02117219936406537,0.02117219936406537,0.0,,,0.09735119630777778,0.14550669869138455,,900
control_shuffled,PANC1,shuffled,1.0,p0f7,0,7,zero,0,False,0.026437030479925832,0.026437030479925832,0.0,,,0.10898388941333334,0.16259468158560977,,900
control_shuffled,PANC1,shuffled,1.0,p0f8,0,8,zero,0,False,0.018701166458354103,0.018701166458354103,0.0,,,0.09375286591666666,0.13675220823940687,,900
control_shuffled,A375,shuffled,1.0,p0f5,0,5,lowrank,3394,False,0.05408140359188891,0.0627908918204923,0.13870623550788586,0.37015030035739427,0.3189437023996326,0.1637545853641902,0.2325540874547014,0.6972972972972973,900
control_shuffled,PANC1,shuffled,1.0,p0f9,0,9,zero,0,False,0.02526178318111573,0.02526178318111573,0.0,,,0.10704528021888889,0.15893955826387504,,900
control_shuffled,PANC1,shuffled,1.0,p0f0,0,0,potential,34912,False,0.02460938108029325,0.02475102825608407,0.005722880452693868,0.255043906033456,0.22200713828041763,0.11914660211252706,0.1568737743547125,0.6284153005464481,900
control_shuffled,PANC1,shuffled,1.0,p0f1,0,1,potential,36864,False,0.024668409117316877,0.029085872123542585,0.1518765876251701,0.40871543888010997,0.45315883106028526,0.11090584232291299,0.15706180031222383,0.7577319587628866,900
control_shuffled,PANC1,shuffled,1.0,p0f3,0,3,potential,1109,False,0.030219531928442536,0.03431265894358678,0.11928912364016231,0.374625124347009,0.3613128575878901,0.12310102079808896,0.173837659695598,0.6766169154228856,900
control_shuffled,PANC1,shuffled,1.0,p0f2,0,2,potential,36448,False,0.02572212400544298,0.030094389082679626,0.14528505846138073,0.39578804460068384,0.3785531438045115,0.11519564856455478,0.16038118345193422,0.6847826086956522,900
control_shuffled,A375,shuffled,1.0,p0f6,0,6,lowrank,70692,False,0.028619882722748312,0.03249369476850163,0.11921734580668453,0.4235354840435831,0.3667551194507648,0.12416753152779206,0.169174119541815,0.7576923076923077,900
control_shuffled,A375,shuffled,1.0,p0f7,0,7,lowrank,3304,False,0.046513384584652075,0.05378434351846589,0.13518727678283293,0.38001491616336835,0.2889533114649936,0.1548404977195392,0.21566961905806778,0.6902654867256637,900
control_shuffled,A375,shuffled,1.0,p0f8,0,8,lowrank,3388,False,0.04080960232572851,0.043628033075616246,0.06460137098096597,0.2969470248962641,0.18678599191686246,0.14772173306257563,0.20201386666694074,0.5770491803278689,900
control_shuffled,A375,shuffled,1.0,p0f9,0,9,lowrank,70180,False,0.032814849863251665,0.04058104429398822,0.19137492801995382,0.4740429896471108,0.407271202392431,0.13246931040936782,0.1811486954500409,0.7424242424242424,900
control_shuffled,PANC1,shuffled,1.0,p0f4,0,4,potential,36608,False,0.030422100276566454,0.0305336392038994,0.0036529850434172673,0.06939902682145711,0.06914136931033248,0.12040654321417084,0.17441932311692548,0.5718015665796344,900
control_shuffled,PANC1,shuffled,1.0,p0f5,0,5,potential,1130,False,0.017363317726455454,0.020459058036238174,0.15131392189705795,0.3884724102899563,0.34611334911113056,0.10017298946908385,0.1317699424241183,0.753125,900
control_shuffled,PANC1,shuffled,1.0,p0f6,0,6,potential,35328,False,0.01937871326579593,0.02117219936406537,0.08470948470820872,0.36318321845838586,0.3767362511147133,0.10393541247133274,0.13920744687622114,0.7461300309597523,900
control_shuffled,PANC1,shuffled,1.0,p0f7,0,7,potential,1100,False,0.02544285511518981,0.026437030479925832,0.03760540978650839,0.22537345941779757,0.24437824408836722,0.11298015590487169,0.15950816629624268,0.6684931506849315,900
control_shuffled,PANC1,shuffled,1.0,p0f8,0,8,potential,36160,False,0.018325798956007826,0.018701166458354103,0.020071876435204694,0.3668581449499635,0.34113935120084515,0.10650740139705,0.1353728146859916,0.7296511627906976,900
control_shuffled,PANC1,shuffled,1.0,p0f9,0,9,potential,1094,False,0.02348678071138638,0.02526178318111573,0.07026433791325715,0.28660152729452404,0.26279117217017145,0.11129007898425874,0.15325397453699652,0.6585365853658537,900
control_shuffled,PANC1,shuffled,1.0,p0f0,0,0,lowrank,69860,False,0.024609387158844337,0.02475102825608407,0.005722634864873344,0.2550442473649576,0.2220173275934086,0.11914666735063154,0.15687379372873067,0.6284153005464481,900
control_shuffled,PANC1,shuffled,1.0,p0f1,0,1,lowrank,73764,False,0.024668406309618876,0.029085872123542585,0.1518766841565029,0.4087156062982158,0.45315883106028526,0.11090583715172192,0.15706179137402856,0.7577319587628866,900
control_shuffled,PANC1,shuffled,1.0,p0f3,0,3,lowrank,71140,False,0.029561428337129207,0.03431265894358678,0.13846873873193688,0.40387668592120757,0.3981529524522047,0.12190653154899529,0.1719343721805771,0.7089552238805971,900
control_shuffled,PANC1,shuffled,1.0,p0f2,0,2,lowrank,3415,False,0.026379926363766345,0.030094389082679626,0.12342708498612065,0.36282039815061096,0.33400182936029066,0.1174413322472843,0.16241898400053592,0.657608695652174,900
control_shuffled,PANC1,shuffled,1.0,p0f4,0,4,lowrank,73252,False,0.03042209892232139,0.0305336392038994,0.0036530293959772253,0.06939925608013503,0.06914136931033248,0.12040653135062596,0.17441931923477225,0.5718015665796344,900
control_shuffled,PANC1,shuffled,1.0,p0f5,0,5,lowrank,3394,False,0.017363356355460508,0.020459058036238174,0.15131203378446823,0.388470590531823,0.346112526064847,0.10017311607768274,0.13177008900148968,0.753125,900
control_shuffled,PANC1,shuffled,1.0,p0f6,0,6,lowrank,70692,False,0.01950506021605177,0.02117219936406537,0.07874189730345915,0.35808083057419493,0.3717278827916249,0.10450002648877656,0.13966051774231603,0.7430340557275542,900
control_shuffled,PANC1,shuffled,1.0,p0f7,0,7,lowrank,3304,False,0.025442871465195336,0.026437030479925832,0.037604791335599574,0.2253732308812681,0.24438736344118944,0.11298024190004533,0.15950821754754624,0.6684931506849315,900
control_shuffled,PANC1,shuffled,1.0,p0f8,0,8,lowrank,3388,False,0.018153162213067148,0.018701166458354103,0.029303211995215017,0.35770554584752856,0.3559351554755006,0.10303117972142935,0.13473367141537837,0.7412790697674418,900
control_shuffled,PANC1,shuffled,1.0,p0f9,0,9,lowrank,3286,False,0.023486799689597212,0.02526178318111573,0.0702635866515312,0.2866006378403627,0.26278259602789633,0.11129013596156356,0.1532540364545,0.6585365853658537,900
coverage_0.20,A375,ecfp4,0.2,p0f0,0,0,potential,1125,False,0.043881412399126025,0.04720622579083599,0.07043167158589925,0.3949308831884015,0.34761328143227305,0.13780818364010572,0.2094789068119414,0.7125748502994012,900
coverage_0.20,A375,ecfp4,0.2,p0f2,0,2,potential,1086,False,0.04392107996031465,0.06240251652380649,0.2961649239969544,0.5450553815820045,0.4575412891456245,0.16133527911993478,0.20957356694085885,0.7695961995249406,900
coverage_0.20,A375,ecfp4,0.2,p0f1,0,1,potential,1121,False,0.043568230796580724,0.05498616695905571,0.20765106560304725,0.47019550749575467,0.4067097860614643,0.152662767937584,0.20873004287016453,0.7247956403269755,900
coverage_0.20,A375,ecfp4,0.2,p0f5,0,5,potential,1095,False,0.04549949491237603,0.0627908918204923,0.2753806548495794,0.5437573181102424,0.45837752063068393,0.15463247905610908,0.21330610613007783,0.7486486486486487,900
coverage_0.20,A375,ecfp4,0.2,p0f3,0,3,potential,35616,False,0.04967903612225254,0.049716285185832335,0.0007492326395780458,0.20776209152410052,0.14872178031495514,0.1370904205720052,0.22288794521519673,0.594855305466238,900
coverage_0.20,A375,ecfp4,0.2,p0f4,0,4,potential,35680,False,0.0352439464378798,0.042738339298179884,0.1753552660998985,0.4399441315429823,0.35256970276094995,0.14052001742624254,0.18773371151149118,0.6770538243626062,900
coverage_0.20,A375,ecfp4,0.2,p0f6,0,6,potential,36224,False,0.02751767753829871,0.03249369476850163,0.15313793231745731,0.4299982598236137,0.352196303123008,0.12396259373751846,0.1658845307383986,0.7384615384615385,900
coverage_0.20,A375,ecfp4,0.2,p0f7,0,7,potential,36032,False,0.04973112795787365,0.05378434351846589,0.07536051005625155,0.328594304837164,0.2342901328684768,0.1595827665529624,0.22300477115495454,0.6283185840707964,900
coverage_0.20,A375,ecfp4,0.2,p0f8,0,8,potential,35584,False,0.03623151185523646,0.043628033075616246,0.1695359771906314,0.42689796392679946,0.268400018600846,0.1402153113801702,0.1903457692076093,0.7278688524590164,900
coverage_0.20,A375,ecfp4,0.2,p0f9,0,9,potential,1143,False,0.04341032226025548,0.04058104429398822,-0.06971920056493941,0.2652276053682114,0.19496458637603256,0.15799544557773257,0.20835143930449695,0.6242424242424243,900
coverage_0.20,A375,ecfp4,0.2,p0f0,0,0,lowrank,3379,False,0.03771467324618917,0.04720622579083599,0.2010656938917872,0.45496287059321355,0.38655055129697696,0.13601762188118893,0.19420266024488225,0.7035928143712575,900
coverage_0.20,A375,ecfp4,0.2,p0f1,0,1,lowrank,71908,False,0.04434019141535046,0.05498616695905571,0.1936118869975525,0.4539231275137582,0.37658038260952587,0.15194690627696414,0.2105711077411867,0.7029972752043597,900
coverage_0.20,A375,ecfp4,0.2,p0f2,0,2,lowrank,3262,False,0.04873173621245257,0.06240251652380649,0.21907418278778124,0.47873336640380876,0.4022266364937899,0.16663751932899792,0.22075265844934364,0.7244655581947743,900
coverage_0.20,A375,ecfp4,0.2,p0f3,0,3,lowrank,71268,False,0.049679064723946606,0.049716285185832335,0.0007486573412837094,0.20756658723923882,0.1484058951513109,0.13709048262787696,0.22288800937678682,0.594855305466238,900
coverage_0.20,A375,ecfp4,0.2,p0f4,0,4,lowrank,71396,False,0.03524300772950696,0.042738339298179884,0.17537723018152296,0.43996291576121715,0.3526136205106426,0.14051749228452923,0.18773121138880172,0.6770538243626062,900
coverage_0.20,A375,ecfp4,0.2,p0f5,0,5,lowrank,3289,False,0.04414329839059049,0.0627908918204923,0.2969792734145563,0.5549205726595003,0.45196189131097697,0.15469567081634628,0.21010306611420618,0.7594594594594595,900
coverage_0.20,PANC1,ecfp4,0.2,p0f0,0,0,potential,36064,False,0.020702813245056895,0.02475102825608407,0.1635574477610674,0.4059357217966205,0.3719079653184757,0.10761936346421798,0.14388472206963773,0.7185792349726776,900
coverage_0.20,PANC1,ecfp4,0.2,p0f1,0,1,potential,1121,False,0.02388112121716999,0.029085872123542585,0.17894429585144822,0.42717738036409675,0.4251171009676144,0.11224653310507861,0.15453517792777796,0.7525773195876289,900
coverage_0.20,A375,ecfp4,0.2,p0f7,0,7,lowrank,72100,False,0.051206148557905354,0.05378434351846589,0.04793578933756726,0.3218971449057964,0.22367851482944218,0.1624408118882379,0.22628775609366353,0.6312684365781711,900
coverage_0.20,A375,ecfp4,0.2,p0f6,0,6,lowrank,72484,False,0.02751664104295644,0.03249369476850163,0.1531698306703425,0.43004408567968816,0.35215164463166004,0.1239642824481886,0.16588140656190625,0.7384615384615385,900
coverage_0.20,A375,ecfp4,0.2,p0f8,0,8,lowrank,71204,False,0.036546686951405165,0.043628033075616246,0.1623118354187013,0.4033475961815441,0.30568990825914605,0.13710212507247713,0.19117187803493788,0.7278688524590164,900
coverage_0.20,PANC1,ecfp4,0.2,p0f3,0,3,potential,1111,False,0.026717093828220018,0.03431265894358678,0.22136334953973058,0.5264128948806298,0.49190370156414015,0.11591239542943126,0.16345364427941037,0.7835820895522388,900
coverage_0.20,PANC1,ecfp4,0.2,p0f2,0,2,potential,34816,False,0.02849499110622308,0.030094389082679626,0.05314605231102887,0.3147491903996622,0.24619507862024143,0.11455905164681873,0.16880459444642815,0.6467391304347826,900
coverage_0.20,A375,ecfp4,0.2,p0f9,0,9,lowrank,3433,False,0.04075939802204805,0.04058104429398822,-0.004395000945952798,0.3005201817702927,0.24472724863446335,0.1527603560020057,0.20188956887875126,0.6575757575757576,900
coverage_0.20,PANC1,ecfp4,0.2,p0f5,0,5,potential,1095,False,0.02091974727195916,0.020459058036238174,-0.022517617131003087,0.32541652954192346,0.30158140935976463,0.1114282165217347,0.14463660419119068,0.665625,900
coverage_0.20,PANC1,ecfp4,0.2,p0f6,0,6,potential,1130,False,0.018281432679493247,0.02117219936406537,0.1365359656247378,0.37272287885435185,0.37716844917915543,0.09788550221212931,0.13520884837721697,0.7151702786377709,900
coverage_0.20,PANC1,ecfp4,0.2,p0f4,0,4,potential,35680,False,0.026744549158057074,0.0305336392038994,0.1240955924231405,0.3635430458213298,0.3446083925206492,0.1197156588902331,0.1635376077789359,0.6866840731070496,900
coverage_0.20,PANC1,ecfp4,0.2,p0f7,0,7,potential,36032,False,0.020943215068825457,0.026437030479925832,0.2078075832031112,0.4705129780875358,0.4307822766859383,0.10458914925381638,0.14471770820748045,0.7698630136986301,900
coverage_0.20,PANC1,ecfp4,0.2,p0f8,0,8,potential,1110,False,0.020622152949963824,0.018701166458354103,-0.10272014293266651,0.2649435511277094,0.2712545900262429,0.10814260572114945,0.1436041536654279,0.6715116279069767,900
coverage_0.20,PANC1,ecfp4,0.2,p0f9,0,9,potential,1143,False,0.020415582201496685,0.02526178318111573,0.19183922785157093,0.46291696072650435,0.4089622168257821,0.11180497446175292,0.14288310677437233,0.7262872628726287,900
coverage_0.20,PANC1,ecfp4,0.2,p0f1,0,1,lowrank,10153,False,0.02611050443643519,0.029085872123542585,0.10229597635819498,0.35317672583644044,0.3618696483987429,0.11718001078533119,0.16158745135818928,0.7087628865979382,900
coverage_0.20,PANC1,ecfp4,0.2,p0f2,0,2,lowrank,69668,False,0.02849490175630855,0.030094389082679626,0.053149021300174404,0.3147460732152975,0.24617246130827514,0.11455916753791338,0.16880432979135504,0.6467391304347826,900
coverage_0.20,PANC1,ecfp4,0.2,p0f0,0,0,lowrank,72164,False,0.02070288833505692,0.02475102825608407,0.16355441394771442,0.4059322515252826,0.3718859899827037,0.10761962895126732,0.14388498300745953,0.7185792349726776,900
coverage_0.20,PANC1,ecfp4,0.2,p0f3,0,3,lowrank,71268,False,0.026500446660238625,0.03431265894358678,0.22767726325704352,0.49351484177255167,0.48367743663881074,0.11706946700404922,0.16278957786123358,0.746268656716418,900
coverage_0.20,PANC1,ecfp4,0.2,p0f4,0,4,lowrank,71396,False,0.02674452635217303,0.0305336392038994,0.12409633933325792,0.36354449032698877,0.34462493575094955,0.11971579881906909,0.1635375380521947,0.6866840731070496,900
coverage_0.20,PANC1,ecfp4,0.2,p0f5,0,5,lowrank,5491,False,0.021144212321499375,0.020459058036238174,-0.03348904353502591,0.3006102561957742,0.28045761373367956,0.10918369941384311,0.1454104959124319,0.640625,900
coverage_0.40,A375,ecfp4,0.4,p0f0,0,0,potential,36064,False,0.0432311856114261,0.04720622579083599,0.08420584600477743,0.41907737187260574,0.3711327709458077,0.13728449941494314,0.20792110429541802,0.7155688622754491,900
coverage_0.40,A375,ecfp4,0.4,p0f1,0,1,potential,1121,False,0.04230067095973453,0.05498616695905571,0.23070340598149286,0.49876488122861473,0.4424691059289374,0.14835356450757883,0.20567126916449593,0.7547683923705722,900
coverage_0.20,PANC1,ecfp4,0.2,p0f6,0,6,lowrank,72484,False,0.01808469275795399,0.02117219936406537,0.1458283361600905,0.38269472341667166,0.3897581437343339,0.09697648765989186,0.1344793395208126,0.7244582043343654,900
coverage_0.40,A375,ecfp4,0.4,p0f2,0,2,potential,34816,False,0.04229460753630061,0.06240251652380649,0.32222913606111914,0.5772358353908684,0.5085401833829426,0.1556827157496582,0.20565652806633836,0.8028503562945368,900
coverage_0.20,PANC1,ecfp4,0.2,p0f7,0,7,lowrank,72100,False,0.020943233097123155,0.026437030479925832,0.20780690126957435,0.4705113027460889,0.4307892890402746,0.1045893361452561,0.14471777049527523,0.7698630136986301,900
coverage_0.20,PANC1,ecfp4,0.2,p0f8,0,8,lowrank,3334,False,0.02081203048321312,0.018701166458354103,-0.11287338838246974,0.22621946426174416,0.20742955649739486,0.10868982187252256,0.14426375318566034,0.6482558139534884,900
coverage_0.20,PANC1,ecfp4,0.2,p0f9,0,9,lowrank,10351,False,0.021038420270136856,0.02526178318111573,0.16718387932867773,0.47029978944210793,0.40061239581777264,0.11064337729330288,0.14504626941130494,0.7398373983739838,900
coverage_0.40,A375,ecfp4,0.4,p0f4,0,4,potential,1113,False,0.035330183085451695,0.042738339298179884,0.17333748419755945,0.429546308420379,0.35370450251584673,0.14055377492205007,0.18796324929478023,0.6968838526912181,900
